block_group,leave_time,count_leave_time
480291915042,time_leave_to_work_05_06,10.0
480291915051,time_leave_to_work_05_06,28.0
480291915052,time_leave_to_work_05_06,0.0
480291915061,time_leave_to_work_05_06,0.0
480291915062,time_leave_to_work_05_06,81.0
480291915063,time_leave_to_work_05_06,16.0
480291917012,time_leave_to_work_05_06,11.0
480291917021,time_leave_to_work_05_06,0.0
480291917023,time_leave_to_work_05_06,15.0
480291917024,time_leave_to_work_05_06,3.0
480291918061,time_leave_to_work_05_06,20.0
480291918062,time_leave_to_work_05_06,0.0
480291918071,time_leave_to_work_05_06,40.0
480291918072,time_leave_to_work_05_06,44.0
480291918082,time_leave_to_work_05_06,40.0
480291918091,time_leave_to_work_05_06,183.0
480291918101,time_leave_to_work_05_06,86.0
480291918102,time_leave_to_work_05_06,71.0
480291918121,time_leave_to_work_05_06,29.0
480291918122,time_leave_to_work_05_06,40.0
480291918132,time_leave_to_work_05_06,38.0
480291821062,time_leave_to_work_05_06,165.0
480291905031,time_leave_to_work_05_06,16.0
480291905033,time_leave_to_work_05_06,15.0
480291905041,time_leave_to_work_05_06,47.0
480291906031,time_leave_to_work_05_06,32.0
480291906032,time_leave_to_work_05_06,57.0
480291906042,time_leave_to_work_05_06,50.0
480291906043,time_leave_to_work_05_06,41.0
480291910052,time_leave_to_work_05_06,54.0
480291910061,time_leave_to_work_05_06,0.0
480291910063,time_leave_to_work_05_06,82.0
480291801014,time_leave_to_work_05_06,25.0
480291801015,time_leave_to_work_05_06,0.0
480291801021,time_leave_to_work_05_06,18.0
480291806044,time_leave_to_work_05_06,15.0
480291801022,time_leave_to_work_05_06,10.0
480291806041,time_leave_to_work_05_06,7.0
480291806042,time_leave_to_work_05_06,47.0
480291806045,time_leave_to_work_05_06,65.0
480291810033,time_leave_to_work_05_06,128.0
480291813032,time_leave_to_work_05_06,107.0
480291814032,time_leave_to_work_05_06,197.0
480291814033,time_leave_to_work_05_06,62.0
480291814042,time_leave_to_work_05_06,24.0
480291815032,time_leave_to_work_05_06,53.0
480291817112,time_leave_to_work_05_06,149.0
480291817113,time_leave_to_work_05_06,139.0
480291817153,time_leave_to_work_05_06,18.0
480291817162,time_leave_to_work_05_06,64.0
480291817163,time_leave_to_work_05_06,54.0
480291817164,time_leave_to_work_05_06,91.0
480291817183,time_leave_to_work_05_06,74.0
480291817201,time_leave_to_work_05_06,183.0
480291817202,time_leave_to_work_05_06,20.0
480291817211,time_leave_to_work_05_06,61.0
480291817212,time_leave_to_work_05_06,30.0
480291817231,time_leave_to_work_05_06,6.0
480291817221,time_leave_to_work_05_06,71.0
480291817222,time_leave_to_work_05_06,69.0
480291817223,time_leave_to_work_05_06,44.0
480291817232,time_leave_to_work_05_06,62.0
480291817233,time_leave_to_work_05_06,180.0
480291817241,time_leave_to_work_05_06,12.0
480291817242,time_leave_to_work_05_06,62.0
480291817251,time_leave_to_work_05_06,147.0
480291817261,time_leave_to_work_05_06,171.0
480291817262,time_leave_to_work_05_06,303.0
480291817271,time_leave_to_work_05_06,180.0
480291817272,time_leave_to_work_05_06,73.0
480291817282,time_leave_to_work_05_06,131.0
480291817291,time_leave_to_work_05_06,261.0
480291817302,time_leave_to_work_05_06,70.0
480291817311,time_leave_to_work_05_06,112.0
480291817313,time_leave_to_work_05_06,78.0
480291817314,time_leave_to_work_05_06,61.0
480291818131,time_leave_to_work_05_06,58.0
480291818133,time_leave_to_work_05_06,72.0
480291818141,time_leave_to_work_05_06,52.0
480291818151,time_leave_to_work_05_06,43.0
480291818152,time_leave_to_work_05_06,39.0
480291818162,time_leave_to_work_05_06,96.0
480291818171,time_leave_to_work_05_06,184.0
480291818181,time_leave_to_work_05_06,56.0
480291818182,time_leave_to_work_05_06,52.0
480291818191,time_leave_to_work_05_06,0.0
480291818192,time_leave_to_work_05_06,277.0
480291818202,time_leave_to_work_05_06,31.0
480291818211,time_leave_to_work_05_06,77.0
480291818221,time_leave_to_work_05_06,37.0
480291818222,time_leave_to_work_05_06,73.0
480291818231,time_leave_to_work_05_06,30.0
480291818241,time_leave_to_work_05_06,12.0
480291912012,time_leave_to_work_05_06,60.0
480291910064,time_leave_to_work_05_06,84.0
480291912011,time_leave_to_work_05_06,113.0
480291912021,time_leave_to_work_05_06,16.0
480291912022,time_leave_to_work_05_06,92.0
480291912023,time_leave_to_work_05_06,21.0
480291912024,time_leave_to_work_05_06,0.0
480291913031,time_leave_to_work_05_06,60.0
480291913041,time_leave_to_work_05_06,85.0
480291913042,time_leave_to_work_05_06,80.0
480291914062,time_leave_to_work_05_06,15.0
480291914063,time_leave_to_work_05_06,47.0
480291914082,time_leave_to_work_05_06,31.0
480291914101,time_leave_to_work_05_06,0.0
480291914102,time_leave_to_work_05_06,119.0
480291914103,time_leave_to_work_05_06,45.0
480291914111,time_leave_to_work_05_06,18.0
480291914112,time_leave_to_work_05_06,41.0
480291818242,time_leave_to_work_05_06,56.0
480291818251,time_leave_to_work_05_06,152.0
480291818252,time_leave_to_work_05_06,67.0
480291818261,time_leave_to_work_05_06,122.0
480291818262,time_leave_to_work_05_06,160.0
480291818263,time_leave_to_work_05_06,0.0
480291818264,time_leave_to_work_05_06,55.0
480291819011,time_leave_to_work_05_06,282.0
480291819012,time_leave_to_work_05_06,188.0
480291819021,time_leave_to_work_05_06,106.0
480291819022,time_leave_to_work_05_06,47.0
480291820011,time_leave_to_work_05_06,38.0
480291820012,time_leave_to_work_05_06,139.0
480291820021,time_leave_to_work_05_06,39.0
480291820023,time_leave_to_work_05_06,23.0
480291820032,time_leave_to_work_05_06,47.0
480291821012,time_leave_to_work_05_06,17.0
480291821022,time_leave_to_work_05_06,27.0
480291821023,time_leave_to_work_05_06,24.0
480291821061,time_leave_to_work_05_06,132.0
480291918142,time_leave_to_work_05_06,76.0
480291918151,time_leave_to_work_05_06,29.0
480291918161,time_leave_to_work_05_06,14.0
480291918162,time_leave_to_work_05_06,34.0
480291918172,time_leave_to_work_05_06,43.0
480291919001,time_leave_to_work_05_06,34.0
480291919003,time_leave_to_work_05_06,24.0
480291919004,time_leave_to_work_05_06,47.0
480291920001,time_leave_to_work_05_06,54.0
480291920002,time_leave_to_work_05_06,0.0
480291920004,time_leave_to_work_05_06,47.0
480291920005,time_leave_to_work_05_06,11.0
480291921002,time_leave_to_work_05_06,40.0
480291922001,time_leave_to_work_05_06,86.0
480291923001,time_leave_to_work_05_06,0.0
480291923002,time_leave_to_work_05_06,59.0
480291923003,time_leave_to_work_05_06,0.0
480291923004,time_leave_to_work_05_06,20.0
480299800011,time_leave_to_work_05_06,0.0
480299800021,time_leave_to_work_05_06,0.0
480299800031,time_leave_to_work_05_06,79.0
480299800041,time_leave_to_work_05_06,0.0
480299800051,time_leave_to_work_05_06,0.0
480299801001,time_leave_to_work_05_06,179.0
480291805033,time_leave_to_work_05_06,122.0
480291704011,time_leave_to_work_05_06,108.0
480291914081,time_leave_to_work_05_06,66.0
480291914091,time_leave_to_work_05_06,25.0
480291412006,time_leave_to_work_05_06,37.0
480291412003,time_leave_to_work_05_06,161.0
480291501002,time_leave_to_work_05_06,92.0
480291407002,time_leave_to_work_05_06,14.0
480291413002,time_leave_to_work_05_06,68.0
480291414021,time_leave_to_work_05_06,139.0
480291806022,time_leave_to_work_05_06,49.0
480291101003,time_leave_to_work_05_06,41.0
480291211121,time_leave_to_work_05_06,87.0
480291519002,time_leave_to_work_05_06,242.0
480291409001,time_leave_to_work_05_06,22.0
480291505011,time_leave_to_work_05_06,50.0
480291505013,time_leave_to_work_05_06,29.0
480291110001,time_leave_to_work_05_06,89.0
480291204002,time_leave_to_work_05_06,0.0
480291204006,time_leave_to_work_05_06,0.0
480291204004,time_leave_to_work_05_06,0.0
480291710005,time_leave_to_work_05_06,0.0
480291710003,time_leave_to_work_05_06,12.0
480291717005,time_leave_to_work_05_06,13.0
480291213004,time_leave_to_work_05_06,74.0
480291215012,time_leave_to_work_05_06,100.0
480291215073,time_leave_to_work_05_06,103.0
480291312001,time_leave_to_work_05_06,65.0
480291404003,time_leave_to_work_05_06,55.0
480291101001,time_leave_to_work_05_06,7.0
480291209023,time_leave_to_work_05_06,0.0
480291214032,time_leave_to_work_05_06,20.0
480291216041,time_leave_to_work_05_06,134.0
480291216044,time_leave_to_work_05_06,25.0
480291207023,time_leave_to_work_05_06,0.0
480291213002,time_leave_to_work_05_06,71.0
480291703001,time_leave_to_work_05_06,60.0
480291704022,time_leave_to_work_05_06,80.0
480291704023,time_leave_to_work_05_06,80.0
480291706002,time_leave_to_work_05_06,10.0
480291707001,time_leave_to_work_05_06,75.0
480291212041,time_leave_to_work_05_06,89.0
480291212045,time_leave_to_work_05_06,17.0
480291416001,time_leave_to_work_05_06,99.0
480291215051,time_leave_to_work_05_06,188.0
480291403001,time_leave_to_work_05_06,23.0
480291701013,time_leave_to_work_05_06,56.0
480291718021,time_leave_to_work_05_06,0.0
480291718024,time_leave_to_work_05_06,0.0
480291507005,time_leave_to_work_05_06,0.0
480291507002,time_leave_to_work_05_06,65.0
480291507004,time_leave_to_work_05_06,0.0
480291601002,time_leave_to_work_05_06,96.0
480291813021,time_leave_to_work_05_06,121.0
480291815063,time_leave_to_work_05_06,111.0
480291809024,time_leave_to_work_05_06,46.0
480291810032,time_leave_to_work_05_06,54.0
480291810053,time_leave_to_work_05_06,117.0
480291817152,time_leave_to_work_05_06,11.0
480291203001,time_leave_to_work_05_06,0.0
480291205011,time_leave_to_work_05_06,17.0
480291205016,time_leave_to_work_05_06,0.0
480291205017,time_leave_to_work_05_06,86.0
480291211151,time_leave_to_work_05_06,53.0
480291211173,time_leave_to_work_05_06,45.0
480291815031,time_leave_to_work_05_06,235.0
480291215082,time_leave_to_work_05_06,59.0
480291914054,time_leave_to_work_05_06,34.0
480291709002,time_leave_to_work_05_06,48.0
480291615012,time_leave_to_work_05_06,41.0
480291615014,time_leave_to_work_05_06,68.0
480291701023,time_leave_to_work_05_06,106.0
480291711002,time_leave_to_work_05_06,45.0
480291807024,time_leave_to_work_05_06,0.0
480291807021,time_leave_to_work_05_06,40.0
480291809013,time_leave_to_work_05_06,57.0
480291108003,time_leave_to_work_05_06,4.0
480291211163,time_leave_to_work_05_06,81.0
480291212034,time_leave_to_work_05_06,0.0
480291212033,time_leave_to_work_05_06,36.0
480291817181,time_leave_to_work_05_06,87.0
480291902005,time_leave_to_work_05_06,16.0
480291902002,time_leave_to_work_05_06,35.0
480291802024,time_leave_to_work_05_06,0.0
480291802022,time_leave_to_work_05_06,39.0
480291805014,time_leave_to_work_05_06,0.0
480291808003,time_leave_to_work_05_06,0.0
480291708001,time_leave_to_work_05_06,12.0
480291106001,time_leave_to_work_05_06,72.0
480291510002,time_leave_to_work_05_06,74.0
480291510003,time_leave_to_work_05_06,47.0
480291607021,time_leave_to_work_05_06,47.0
480291607022,time_leave_to_work_05_06,28.0
480291215083,time_leave_to_work_05_06,18.0
480291216011,time_leave_to_work_05_06,106.0
480291218022,time_leave_to_work_05_06,67.0
480291303004,time_leave_to_work_05_06,28.0
480291303003,time_leave_to_work_05_06,4.0
480291909014,time_leave_to_work_05_06,0.0
480291809011,time_leave_to_work_05_06,34.0
480291815043,time_leave_to_work_05_06,53.0
480291816011,time_leave_to_work_05_06,0.0
480291818093,time_leave_to_work_05_06,27.0
480291821011,time_leave_to_work_05_06,150.0
480291906012,time_leave_to_work_05_06,50.0
480291910042,time_leave_to_work_05_06,146.0
480291212052,time_leave_to_work_05_06,0.0
480291212064,time_leave_to_work_05_06,25.0
480291212066,time_leave_to_work_05_06,0.0
480291602001,time_leave_to_work_05_06,10.0
480291817131,time_leave_to_work_05_06,306.0
480291815052,time_leave_to_work_05_06,26.0
480291817041,time_leave_to_work_05_06,58.0
480291817043,time_leave_to_work_05_06,61.0
480291907001,time_leave_to_work_05_06,26.0
480291812003,time_leave_to_work_05_06,19.0
480291511006,time_leave_to_work_05_06,0.0
480291514003,time_leave_to_work_05_06,81.0
480291909022,time_leave_to_work_05_06,51.0
480291810011,time_leave_to_work_05_06,25.0
480291821031,time_leave_to_work_05_06,68.0
480291901001,time_leave_to_work_05_06,9.0
480291817033,time_leave_to_work_05_06,48.0
480291803004,time_leave_to_work_05_06,15.0
480291313003,time_leave_to_work_05_06,121.0
480291313002,time_leave_to_work_05_06,50.0
480291103001,time_leave_to_work_05_06,40.0
480291206007,time_leave_to_work_05_06,16.0
480291206004,time_leave_to_work_05_06,38.0
480291206001,time_leave_to_work_05_06,110.0
480291517005,time_leave_to_work_05_06,102.0
480291517004,time_leave_to_work_05_06,0.0
480291719031,time_leave_to_work_05_06,45.0
480291717002,time_leave_to_work_05_06,40.0
480291719033,time_leave_to_work_05_06,92.0
480291509004,time_leave_to_work_05_06,86.0
480291509003,time_leave_to_work_05_06,111.0
480291705001,time_leave_to_work_05_06,16.0
480291805041,time_leave_to_work_05_06,47.0
480291205022,time_leave_to_work_05_06,13.0
480291205021,time_leave_to_work_05_06,78.0
480291207014,time_leave_to_work_05_06,10.0
480291302001,time_leave_to_work_05_06,57.0
480291410001,time_leave_to_work_05_06,0.0
480291516005,time_leave_to_work_05_06,46.0
480291516003,time_leave_to_work_05_06,65.0
480291817053,time_leave_to_work_05_06,13.0
480291606002,time_leave_to_work_05_06,49.0
480291419001,time_leave_to_work_05_06,108.0
480291515001,time_leave_to_work_05_06,62.0
480291603001,time_leave_to_work_05_06,11.0
480291603004,time_leave_to_work_05_06,61.0
480291613021,time_leave_to_work_05_06,191.0
480291804002,time_leave_to_work_05_06,75.0
480291807011,time_leave_to_work_05_06,9.0
480291811001,time_leave_to_work_05_06,23.0
480291211082,time_leave_to_work_05_06,120.0
480291203004,time_leave_to_work_05_06,0.0
480291203006,time_leave_to_work_05_06,0.0
480291506002,time_leave_to_work_05_06,34.0
480291506001,time_leave_to_work_05_06,55.0
480291511002,time_leave_to_work_05_06,0.0
480291105001,time_leave_to_work_05_06,58.0
480291210002,time_leave_to_work_05_06,0.0
480291210001,time_leave_to_work_05_06,21.0
480291211101,time_leave_to_work_05_06,69.0
480291215063,time_leave_to_work_05_06,132.0
480291315033,time_leave_to_work_05_06,59.0
480291315043,time_leave_to_work_05_06,44.0
480291315061,time_leave_to_work_05_06,79.0
480291315072,time_leave_to_work_05_06,38.0
480291316062,time_leave_to_work_05_06,214.0
480291316091,time_leave_to_work_05_06,29.0
480291316101,time_leave_to_work_05_06,189.0
480291316121,time_leave_to_work_05_06,87.0
480291316141,time_leave_to_work_05_06,106.0
480291316152,time_leave_to_work_05_06,37.0
480291318011,time_leave_to_work_05_06,75.0
480291318022,time_leave_to_work_05_06,115.0
480291411012,time_leave_to_work_05_06,45.0
480291522022,time_leave_to_work_05_06,53.0
480291411022,time_leave_to_work_05_06,50.0
480291414031,time_leave_to_work_05_06,30.0
480291414042,time_leave_to_work_05_06,192.0
480291605013,time_leave_to_work_05_06,15.0
480291605023,time_leave_to_work_05_06,15.0
480291609012,time_leave_to_work_05_06,34.0
480291609022,time_leave_to_work_05_06,23.0
480291613031,time_leave_to_work_05_06,91.0
480291613042,time_leave_to_work_05_06,120.0
480291615032,time_leave_to_work_05_06,49.0
480291615042,time_leave_to_work_05_06,313.0
480291618021,time_leave_to_work_05_06,397.0
480291619021,time_leave_to_work_05_06,55.0
480291620031,time_leave_to_work_05_06,192.0
480291620041,time_leave_to_work_05_06,66.0
480291713012,time_leave_to_work_05_06,13.0
480291716012,time_leave_to_work_05_06,101.0
480291716022,time_leave_to_work_05_06,57.0
480291719122,time_leave_to_work_05_06,73.0
480291719141,time_leave_to_work_05_06,128.0
480291719151,time_leave_to_work_05_06,90.0
480291719163,time_leave_to_work_05_06,80.0
480291719181,time_leave_to_work_05_06,24.0
480291215044,time_leave_to_work_05_06,227.0
480291215064,time_leave_to_work_05_06,7.0
480291216061,time_leave_to_work_05_06,17.0
480291216064,time_leave_to_work_05_06,67.0
480291217013,time_leave_to_work_05_06,21.0
480291217022,time_leave_to_work_05_06,0.0
480291218082,time_leave_to_work_05_06,31.0
480291218093,time_leave_to_work_05_06,110.0
480291218111,time_leave_to_work_05_06,172.0
480291218122,time_leave_to_work_05_06,105.0
480291218131,time_leave_to_work_05_06,59.0
480291219041,time_leave_to_work_05_06,0.0
480291219052,time_leave_to_work_05_06,213.0
480291219071,time_leave_to_work_05_06,53.0
480291211085,time_leave_to_work_05_06,122.0
480291211191,time_leave_to_work_05_06,60.0
480291211201,time_leave_to_work_05_06,86.0
480291207013,time_leave_to_work_05_06,11.0
480291215043,time_leave_to_work_05_06,45.0
480291503002,time_leave_to_work_05_06,40.0
480291418003,time_leave_to_work_05_06,95.0
480291508001,time_leave_to_work_05_06,48.0
480291712001,time_leave_to_work_05_06,60.0
480291712002,time_leave_to_work_05_06,38.0
480291512004,time_leave_to_work_05_06,49.0
480291904002,time_leave_to_work_05_06,25.0
480291817121,time_leave_to_work_05_06,72.0
480291816024,time_leave_to_work_05_06,100.0
480291816022,time_leave_to_work_05_06,52.0
480291314022,time_leave_to_work_05_06,116.0
480291719183,time_leave_to_work_05_06,107.0
480291719201,time_leave_to_work_05_06,315.0
480291719212,time_leave_to_work_05_06,133.0
480291719231,time_leave_to_work_05_06,151.0
480291719234,time_leave_to_work_05_06,488.0
480291719251,time_leave_to_work_05_06,16.0
480291719253,time_leave_to_work_05_06,185.0
480291720023,time_leave_to_work_05_06,365.0
480291720041,time_leave_to_work_05_06,164.0
480291720061,time_leave_to_work_05_06,143.0
480291720071,time_leave_to_work_05_06,247.0
480291801011,time_leave_to_work_05_06,13.0
480291714011,time_leave_to_work_05_06,132.0
480291714022,time_leave_to_work_05_06,68.0
480291715012,time_leave_to_work_05_06,73.0
480291715023,time_leave_to_work_05_06,161.0
480291917011,time_leave_to_work_05_06,0.0
480291917022,time_leave_to_work_05_06,21.0
480291918043,time_leave_to_work_05_06,103.0
480291918111,time_leave_to_work_05_06,68.0
480291918063,time_leave_to_work_05_06,57.0
480291918081,time_leave_to_work_05_06,64.0
480291918092,time_leave_to_work_05_06,130.0
480291918131,time_leave_to_work_05_06,187.0
480291817252,time_leave_to_work_05_06,37.0
480291817263,time_leave_to_work_05_06,122.0
480291817281,time_leave_to_work_05_06,520.0
480291817301,time_leave_to_work_05_06,108.0
480291817312,time_leave_to_work_05_06,174.0
480291818112,time_leave_to_work_05_06,0.0
480291818132,time_leave_to_work_05_06,174.0
480291818142,time_leave_to_work_05_06,79.0
480291818161,time_leave_to_work_05_06,39.0
480291818172,time_leave_to_work_05_06,9.0
480291818183,time_leave_to_work_05_06,14.0
480291818201,time_leave_to_work_05_06,0.0
480291818212,time_leave_to_work_05_06,116.0
480291818223,time_leave_to_work_05_06,148.0
480291905032,time_leave_to_work_05_06,53.0
480291905042,time_leave_to_work_05_06,26.0
480291906041,time_leave_to_work_05_06,52.0
480291910051,time_leave_to_work_05_06,35.0
480291910062,time_leave_to_work_05_06,20.0
480291801013,time_leave_to_work_05_06,11.0
480291801016,time_leave_to_work_05_06,0.0
480291806031,time_leave_to_work_05_06,100.0
480291806043,time_leave_to_work_05_06,0.0
480291807026,time_leave_to_work_05_06,97.0
480291814031,time_leave_to_work_05_06,0.0
480291814041,time_leave_to_work_05_06,20.0
480291815044,time_leave_to_work_05_06,51.0
480291817154,time_leave_to_work_05_06,167.0
480291820022,time_leave_to_work_05_06,20.0
480291820031,time_leave_to_work_05_06,81.0
480291821013,time_leave_to_work_05_06,21.0
480291821051,time_leave_to_work_05_06,156.0
480291910065,time_leave_to_work_05_06,79.0
480291912013,time_leave_to_work_05_06,0.0
480291918141,time_leave_to_work_05_06,13.0
480291918152,time_leave_to_work_05_06,7.0
480291918171,time_leave_to_work_05_06,145.0
480291919002,time_leave_to_work_05_06,24.0
480291919005,time_leave_to_work_05_06,64.0
480291920003,time_leave_to_work_05_06,96.0
480291921001,time_leave_to_work_05_06,58.0
480291922002,time_leave_to_work_05_06,14.0
480291805031,time_leave_to_work_06_07,51.0
480291805032,time_leave_to_work_06_07,128.0
480291704013,time_leave_to_work_06_07,79.0
480291704012,time_leave_to_work_06_07,38.0
480291914061,time_leave_to_work_06_07,156.0
480291914092,time_leave_to_work_06_07,109.0
480291212042,time_leave_to_work_06_07,163.0
480291215081,time_leave_to_work_06_07,63.0
480291914051,time_leave_to_work_06_07,143.0
480291914052,time_leave_to_work_06_07,16.0
480291914053,time_leave_to_work_06_07,114.0
480291914055,time_leave_to_work_06_07,100.0
480291709001,time_leave_to_work_06_07,29.0
480291709003,time_leave_to_work_06_07,57.0
480291610002,time_leave_to_work_06_07,256.0
480291610001,time_leave_to_work_06_07,296.0
480291615015,time_leave_to_work_06_07,173.0
480291615011,time_leave_to_work_06_07,373.0
480291615013,time_leave_to_work_06_07,268.0
480291711001,time_leave_to_work_06_07,151.0
480291620011,time_leave_to_work_06_07,228.0
480291701022,time_leave_to_work_06_07,52.0
480291701021,time_leave_to_work_06_07,177.0
480291807022,time_leave_to_work_06_07,43.0
480291807023,time_leave_to_work_06_07,75.0
480291807025,time_leave_to_work_06_07,5.0
480291809012,time_leave_to_work_06_07,86.0
480291809015,time_leave_to_work_06_07,49.0
480291106003,time_leave_to_work_06_07,7.0
480291108002,time_leave_to_work_06_07,5.0
480291108001,time_leave_to_work_06_07,118.0
480291208004,time_leave_to_work_06_07,0.0
480291208006,time_leave_to_work_06_07,19.0
480291208001,time_leave_to_work_06_07,17.0
480291208002,time_leave_to_work_06_07,38.0
480291208005,time_leave_to_work_06_07,40.0
480291208007,time_leave_to_work_06_07,0.0
480291208003,time_leave_to_work_06_07,75.0
480291211113,time_leave_to_work_06_07,292.0
480291211111,time_leave_to_work_06_07,177.0
480291211112,time_leave_to_work_06_07,327.0
480291211114,time_leave_to_work_06_07,249.0
480291211161,time_leave_to_work_06_07,92.0
480291211164,time_leave_to_work_06_07,193.0
480291211162,time_leave_to_work_06_07,16.0
480291211181,time_leave_to_work_06_07,145.0
480291211182,time_leave_to_work_06_07,310.0
480291212031,time_leave_to_work_06_07,57.0
480291212032,time_leave_to_work_06_07,163.0
480291212051,time_leave_to_work_06_07,264.0
480291817182,time_leave_to_work_06_07,263.0
480291818111,time_leave_to_work_06_07,347.0
480291902003,time_leave_to_work_06_07,94.0
480291902004,time_leave_to_work_06_07,54.0
480291902001,time_leave_to_work_06_07,14.0
480291802021,time_leave_to_work_06_07,77.0
480291802023,time_leave_to_work_06_07,59.0
480291805013,time_leave_to_work_06_07,134.0
480291805012,time_leave_to_work_06_07,54.0
480291805011,time_leave_to_work_06_07,226.0
480291808002,time_leave_to_work_06_07,74.0
480291808001,time_leave_to_work_06_07,54.0
480291708002,time_leave_to_work_06_07,95.0
480291106002,time_leave_to_work_06_07,66.0
480291504001,time_leave_to_work_06_07,21.0
480291504002,time_leave_to_work_06_07,44.0
480291510001,time_leave_to_work_06_07,55.0
480291521002,time_leave_to_work_06_07,118.0
480291521001,time_leave_to_work_06_07,108.0
480291607024,time_leave_to_work_06_07,16.0
480291607023,time_leave_to_work_06_07,98.0
480291616002,time_leave_to_work_06_07,124.0
480291616001,time_leave_to_work_06_07,223.0
480291216012,time_leave_to_work_06_07,217.0
480291216013,time_leave_to_work_06_07,31.0
480291216014,time_leave_to_work_06_07,47.0
480291218021,time_leave_to_work_06_07,386.0
480291218023,time_leave_to_work_06_07,431.0
480291303002,time_leave_to_work_06_07,97.0
480291303001,time_leave_to_work_06_07,0.0
480291307002,time_leave_to_work_06_07,62.0
480291307001,time_leave_to_work_06_07,37.0
480291702004,time_leave_to_work_06_07,47.0
480291702006,time_leave_to_work_06_07,88.0
480291702002,time_leave_to_work_06_07,58.0
480291702005,time_leave_to_work_06_07,14.0
480291702001,time_leave_to_work_06_07,58.0
480291316011,time_leave_to_work_06_07,102.0
480291317001,time_leave_to_work_06_07,77.0
480291412004,time_leave_to_work_06_07,55.0
480291412001,time_leave_to_work_06_07,47.0
480291412005,time_leave_to_work_06_07,169.0
480291412002,time_leave_to_work_06_07,11.0
480291501003,time_leave_to_work_06_07,116.0
480291309002,time_leave_to_work_06_07,58.0
480291309003,time_leave_to_work_06_07,134.0
480291310003,time_leave_to_work_06_07,38.0
480291310004,time_leave_to_work_06_07,42.0
480291310001,time_leave_to_work_06_07,68.0
480291310002,time_leave_to_work_06_07,0.0
480291405003,time_leave_to_work_06_07,107.0
480291405002,time_leave_to_work_06_07,189.0
480291405001,time_leave_to_work_06_07,55.0
480291405004,time_leave_to_work_06_07,41.0
480291406002,time_leave_to_work_06_07,84.0
480291406001,time_leave_to_work_06_07,191.0
480291407003,time_leave_to_work_06_07,169.0
480291407001,time_leave_to_work_06_07,155.0
480291407004,time_leave_to_work_06_07,74.0
480291407005,time_leave_to_work_06_07,204.0
480291413001,time_leave_to_work_06_07,87.0
480291413003,time_leave_to_work_06_07,350.0
480291702003,time_leave_to_work_06_07,168.0
480291806023,time_leave_to_work_06_07,28.0
480291806021,time_leave_to_work_06_07,125.0
480291911021,time_leave_to_work_06_07,24.0
480291911022,time_leave_to_work_06_07,25.0
480291911023,time_leave_to_work_06_07,84.0
480291209012,time_leave_to_work_06_07,60.0
480291209011,time_leave_to_work_06_07,117.0
480291211122,time_leave_to_work_06_07,124.0
480291519001,time_leave_to_work_06_07,132.0
480291409002,time_leave_to_work_06_07,131.0
480291417001,time_leave_to_work_06_07,217.0
480291417002,time_leave_to_work_06_07,434.0
480291505012,time_leave_to_work_06_07,114.0
480291505014,time_leave_to_work_06_07,156.0
480291604002,time_leave_to_work_06_07,167.0
480291604004,time_leave_to_work_06_07,74.0
480291604001,time_leave_to_work_06_07,137.0
480291604003,time_leave_to_work_06_07,51.0
480291611005,time_leave_to_work_06_07,282.0
480291611006,time_leave_to_work_06_07,34.0
480291611001,time_leave_to_work_06_07,313.0
480291611004,time_leave_to_work_06_07,132.0
480291611003,time_leave_to_work_06_07,51.0
480291611002,time_leave_to_work_06_07,143.0
480291813012,time_leave_to_work_06_07,137.0
480291813011,time_leave_to_work_06_07,395.0
480291814021,time_leave_to_work_06_07,151.0
480291814022,time_leave_to_work_06_07,87.0
480291109001,time_leave_to_work_06_07,229.0
480291110003,time_leave_to_work_06_07,133.0
480291110002,time_leave_to_work_06_07,37.0
480291204001,time_leave_to_work_06_07,97.0
480291204005,time_leave_to_work_06_07,18.0
480291710004,time_leave_to_work_06_07,49.0
480291204003,time_leave_to_work_06_07,0.0
480291207021,time_leave_to_work_06_07,50.0
480291704014,time_leave_to_work_06_07,31.0
480291710001,time_leave_to_work_06_07,46.0
480291710002,time_leave_to_work_06_07,9.0
480291717001,time_leave_to_work_06_07,197.0
480291717003,time_leave_to_work_06_07,58.0
480291215013,time_leave_to_work_06_07,397.0
480291215011,time_leave_to_work_06_07,513.0
480291215074,time_leave_to_work_06_07,52.0
480291215071,time_leave_to_work_06_07,53.0
480291215072,time_leave_to_work_06_07,61.0
480291312002,time_leave_to_work_06_07,26.0
480291401002,time_leave_to_work_06_07,100.0
480291401001,time_leave_to_work_06_07,30.0
480291404004,time_leave_to_work_06_07,39.0
480291101002,time_leave_to_work_06_07,80.0
480291209022,time_leave_to_work_06_07,161.0
480291209021,time_leave_to_work_06_07,212.0
480291214033,time_leave_to_work_06_07,137.0
480291214031,time_leave_to_work_06_07,153.0
480291216042,time_leave_to_work_06_07,84.0
480291216043,time_leave_to_work_06_07,183.0
480291306004,time_leave_to_work_06_07,50.0
480291207022,time_leave_to_work_06_07,13.0
480291213003,time_leave_to_work_06_07,143.0
480291213001,time_leave_to_work_06_07,300.0
480291703004,time_leave_to_work_06_07,48.0
480291703002,time_leave_to_work_06_07,25.0
480291703006,time_leave_to_work_06_07,87.0
480291703005,time_leave_to_work_06_07,125.0
480291703003,time_leave_to_work_06_07,91.0
480291704024,time_leave_to_work_06_07,51.0
