block_group,household_wage_sal,count_household_wage_sal
480291905042,house_wage_sal_no,149.0
480291906041,house_wage_sal_no,111.0
480291910051,house_wage_sal_no,174.0
480291910062,house_wage_sal_no,36.0
480291801013,house_wage_sal_no,53.0
480291801016,house_wage_sal_no,30.0
480291806031,house_wage_sal_no,125.0
480291806043,house_wage_sal_no,81.0
480291807026,house_wage_sal_no,95.0
480291814031,house_wage_sal_no,331.0
480291814041,house_wage_sal_no,368.0
480291815044,house_wage_sal_no,171.0
480291817154,house_wage_sal_no,131.0
480291820022,house_wage_sal_no,127.0
480291820031,house_wage_sal_no,157.0
480291821013,house_wage_sal_no,249.0
480291821051,house_wage_sal_no,119.0
480291910065,house_wage_sal_no,162.0
480291912013,house_wage_sal_no,69.0
480291918141,house_wage_sal_no,123.0
480291918152,house_wage_sal_no,166.0
480291918171,house_wage_sal_no,984.0
480291919002,house_wage_sal_no,161.0
480291919005,house_wage_sal_no,129.0
480291920003,house_wage_sal_no,125.0
480291921001,house_wage_sal_no,188.0
480291922002,house_wage_sal_no,58.0
