block_group,race,count_race
480291817181,race_tot_w,1458.0
480291902005,race_tot_w,794.0
480291902002,race_tot_w,158.0
480291802024,race_tot_w,70.0
480291802022,race_tot_w,191.0
480291805014,race_tot_w,247.0
480291808003,race_tot_w,188.0
480291708001,race_tot_w,26.0
480291106001,race_tot_w,0.0
480291510002,race_tot_w,42.0
480291510003,race_tot_w,31.0
480291607021,race_tot_w,38.0
480291607022,race_tot_w,33.0
480291215083,race_tot_w,289.0
480291216011,race_tot_w,533.0
480291218022,race_tot_w,1576.0
480291303004,race_tot_w,14.0
480291303003,race_tot_w,12.0
480291909014,race_tot_w,216.0
480291809011,race_tot_w,184.0
480291815043,race_tot_w,200.0
480291816011,race_tot_w,139.0
480291818093,race_tot_w,275.0
480291821011,race_tot_w,2800.0
480291906012,race_tot_w,113.0
480291910042,race_tot_w,334.0
480291212052,race_tot_w,377.0
480291212064,race_tot_w,300.0
480291212066,race_tot_w,793.0
480291602001,race_tot_w,16.0
480291817131,race_tot_w,747.0
480291815052,race_tot_w,479.0
480291817041,race_tot_w,386.0
480291817043,race_tot_w,308.0
480291907001,race_tot_w,475.0
480291812003,race_tot_w,836.0
480291511006,race_tot_w,26.0
480291514003,race_tot_w,105.0
480291909022,race_tot_w,415.0
480291810011,race_tot_w,638.0
480291821031,race_tot_w,1693.0
480291901001,race_tot_w,284.0
480291817033,race_tot_w,1205.0
480291803004,race_tot_w,59.0
480291313003,race_tot_w,282.0
480291313002,race_tot_w,124.0
480291103001,race_tot_w,245.0
480291206007,race_tot_w,306.0
480291206004,race_tot_w,756.0
480291206001,race_tot_w,636.0
480291517005,race_tot_w,116.0
480291517004,race_tot_w,11.0
480291719031,race_tot_w,91.0
480291717002,race_tot_w,206.0
480291719033,race_tot_w,218.0
480291509004,race_tot_w,68.0
480291509003,race_tot_w,163.0
480291705001,race_tot_w,148.0
480291805041,race_tot_w,98.0
480291205022,race_tot_w,87.0
480291205021,race_tot_w,167.0
480291207014,race_tot_w,730.0
480291302001,race_tot_w,43.0
480291410001,race_tot_w,56.0
480291516005,race_tot_w,90.0
480291516003,race_tot_w,396.0
480291817053,race_tot_w,479.0
480291606002,race_tot_w,0.0
480291419001,race_tot_w,1173.0
480291515001,race_tot_w,50.0
480291603001,race_tot_w,12.0
480291603004,race_tot_w,33.0
480291613021,race_tot_w,268.0
480291804002,race_tot_w,78.0
480291807011,race_tot_w,564.0
480291811001,race_tot_w,833.0
480291211082,race_tot_w,790.0
480291203004,race_tot_w,775.0
480291203006,race_tot_w,575.0
480291506002,race_tot_w,31.0
480291506001,race_tot_w,296.0
480291511002,race_tot_w,48.0
480291105001,race_tot_w,59.0
480291210002,race_tot_w,418.0
480291210001,race_tot_w,212.0
480291211101,race_tot_w,1161.0
480291215063,race_tot_w,268.0
480291315033,race_tot_w,550.0
480291315043,race_tot_w,563.0
480291315061,race_tot_w,215.0
480291315072,race_tot_w,300.0
480291316062,race_tot_w,904.0
480291316091,race_tot_w,508.0
480291316101,race_tot_w,830.0
480291316121,race_tot_w,398.0
480291316141,race_tot_w,753.0
480291316152,race_tot_w,584.0
480291318011,race_tot_w,1238.0
480291318022,race_tot_w,452.0
480291411012,race_tot_w,169.0
480291522022,race_tot_w,359.0
480291411022,race_tot_w,67.0
480291414031,race_tot_w,534.0
480291414042,race_tot_w,240.0
480291605013,race_tot_w,131.0
480291605023,race_tot_w,27.0
480291609012,race_tot_w,0.0
480291609022,race_tot_w,26.0
480291613031,race_tot_w,102.0
480291613042,race_tot_w,95.0
480291615032,race_tot_w,22.0
480291615042,race_tot_w,220.0
480291618021,race_tot_w,1382.0
480291619021,race_tot_w,53.0
480291620031,race_tot_w,223.0
480291620041,race_tot_w,191.0
480291713012,race_tot_w,145.0
480291716012,race_tot_w,52.0
480291716022,race_tot_w,0.0
480291719122,race_tot_w,615.0
480291719141,race_tot_w,374.0
480291719151,race_tot_w,403.0
480291719163,race_tot_w,887.0
480291719181,race_tot_w,489.0
480291215044,race_tot_w,916.0
480291215064,race_tot_w,470.0
480291216061,race_tot_w,291.0
480291216064,race_tot_w,299.0
480291217013,race_tot_w,399.0
480291217022,race_tot_w,540.0
480291218082,race_tot_w,1469.0
480291218093,race_tot_w,789.0
480291218111,race_tot_w,1896.0
480291218122,race_tot_w,921.0
480291218131,race_tot_w,738.0
480291219041,race_tot_w,537.0
480291219052,race_tot_w,2007.0
480291219071,race_tot_w,581.0
480291211085,race_tot_w,1169.0
480291211191,race_tot_w,494.0
480291211201,race_tot_w,544.0
480291207013,race_tot_w,429.0
480291215043,race_tot_w,409.0
480291503002,race_tot_w,0.0
480291418003,race_tot_w,969.0
480291508001,race_tot_w,80.0
480291712001,race_tot_w,29.0
480291712002,race_tot_w,40.0
480291512004,race_tot_w,0.0
480291904002,race_tot_w,1622.0
480291817121,race_tot_w,1003.0
480291816024,race_tot_w,118.0
480291816022,race_tot_w,93.0
480291314022,race_tot_w,135.0
480291719183,race_tot_w,442.0
480291719201,race_tot_w,685.0
480291719212,race_tot_w,216.0
480291719231,race_tot_w,43.0
480291719234,race_tot_w,925.0
480291719251,race_tot_w,35.0
480291719253,race_tot_w,1221.0
480291720023,race_tot_w,953.0
480291720041,race_tot_w,1918.0
480291720061,race_tot_w,1746.0
480291720071,race_tot_w,1300.0
480291801011,race_tot_w,197.0
480291714011,race_tot_w,117.0
480291714022,race_tot_w,42.0
480291715012,race_tot_w,0.0
480291715023,race_tot_w,104.0
480291917011,race_tot_w,583.0
480291917022,race_tot_w,1269.0
480291918043,race_tot_w,1699.0
480291918111,race_tot_w,2689.0
480291918063,race_tot_w,3257.0
480291918081,race_tot_w,1853.0
480291918092,race_tot_w,1598.0
480291918131,race_tot_w,2666.0
480291817252,race_tot_w,562.0
480291817263,race_tot_w,1219.0
480291817281,race_tot_w,1573.0
480291817301,race_tot_w,156.0
480291817312,race_tot_w,660.0
480291818112,race_tot_w,312.0
480291818132,race_tot_w,388.0
480291818142,race_tot_w,1131.0
480291818161,race_tot_w,475.0
480291818172,race_tot_w,399.0
480291818183,race_tot_w,548.0
480291818201,race_tot_w,826.0
480291818212,race_tot_w,889.0
480291818223,race_tot_w,701.0
480291905032,race_tot_w,276.0
480291905042,race_tot_w,89.0
480291906041,race_tot_w,237.0
480291910051,race_tot_w,100.0
480291910062,race_tot_w,74.0
480291801013,race_tot_w,37.0
480291801016,race_tot_w,44.0
480291806031,race_tot_w,360.0
480291806043,race_tot_w,184.0
480291807026,race_tot_w,420.0
480291814031,race_tot_w,670.0
480291814041,race_tot_w,914.0
480291815044,race_tot_w,375.0
480291817154,race_tot_w,469.0
480291820022,race_tot_w,575.0
480291820031,race_tot_w,1489.0
480291821013,race_tot_w,1994.0
480291821051,race_tot_w,1443.0
480291910065,race_tot_w,0.0
480291912013,race_tot_w,174.0
480291918141,race_tot_w,1434.0
480291918152,race_tot_w,563.0
480291918171,race_tot_w,4590.0
480291919002,race_tot_w,99.0
480291919005,race_tot_w,292.0
480291920003,race_tot_w,724.0
480291921001,race_tot_w,624.0
480291922002,race_tot_w,171.0
480291805031,race_tot_b,0.0
480291805032,race_tot_b,59.0
480291704013,race_tot_b,169.0
480291704012,race_tot_b,32.0
480291914061,race_tot_b,21.0
480291914092,race_tot_b,149.0
480291212042,race_tot_b,271.0
480291215081,race_tot_b,542.0
480291914051,race_tot_b,152.0
480291914052,race_tot_b,14.0
480291914053,race_tot_b,13.0
480291914055,race_tot_b,0.0
480291709001,race_tot_b,0.0
480291709003,race_tot_b,0.0
480291610002,race_tot_b,1.0
480291610001,race_tot_b,8.0
480291615015,race_tot_b,32.0
480291615011,race_tot_b,0.0
480291615013,race_tot_b,13.0
480291711001,race_tot_b,39.0
480291620011,race_tot_b,54.0
480291701022,race_tot_b,0.0
480291701021,race_tot_b,1.0
480291807022,race_tot_b,54.0
480291807023,race_tot_b,0.0
480291807025,race_tot_b,0.0
480291809012,race_tot_b,0.0
480291809015,race_tot_b,0.0
480291106003,race_tot_b,427.0
480291108002,race_tot_b,55.0
480291108001,race_tot_b,17.0
480291208004,race_tot_b,0.0
480291208006,race_tot_b,0.0
480291208001,race_tot_b,0.0
480291208002,race_tot_b,37.0
480291208005,race_tot_b,0.0
480291208007,race_tot_b,0.0
480291208003,race_tot_b,0.0
480291211113,race_tot_b,110.0
480291211111,race_tot_b,0.0
480291211112,race_tot_b,0.0
480291211114,race_tot_b,500.0
480291211161,race_tot_b,37.0
480291211164,race_tot_b,93.0
480291211162,race_tot_b,0.0
480291211181,race_tot_b,118.0
480291211182,race_tot_b,531.0
480291212031,race_tot_b,96.0
480291212032,race_tot_b,93.0
480291212051,race_tot_b,320.0
480291817182,race_tot_b,192.0
480291818111,race_tot_b,117.0
480291902003,race_tot_b,25.0
480291902004,race_tot_b,41.0
480291902001,race_tot_b,0.0
480291802021,race_tot_b,25.0
480291802023,race_tot_b,82.0
480291805013,race_tot_b,97.0
480291805012,race_tot_b,51.0
480291805011,race_tot_b,120.0
480291808002,race_tot_b,186.0
480291808001,race_tot_b,34.0
480291708002,race_tot_b,37.0
480291106002,race_tot_b,60.0
480291504001,race_tot_b,0.0
480291504002,race_tot_b,1.0
480291510001,race_tot_b,0.0
480291521002,race_tot_b,0.0
480291521001,race_tot_b,0.0
480291607024,race_tot_b,8.0
480291607023,race_tot_b,55.0
480291616002,race_tot_b,88.0
480291616001,race_tot_b,141.0
480291216012,race_tot_b,148.0
480291216013,race_tot_b,138.0
480291216014,race_tot_b,167.0
480291218021,race_tot_b,132.0
480291218023,race_tot_b,82.0
480291303002,race_tot_b,42.0
480291303001,race_tot_b,130.0
480291307002,race_tot_b,169.0
480291307001,race_tot_b,504.0
480291702004,race_tot_b,0.0
480291702006,race_tot_b,0.0
480291702002,race_tot_b,0.0
480291702005,race_tot_b,12.0
480291702001,race_tot_b,0.0
480291316011,race_tot_b,26.0
480291317001,race_tot_b,86.0
480291412004,race_tot_b,16.0
480291412001,race_tot_b,56.0
480291412005,race_tot_b,0.0
480291412002,race_tot_b,2.0
480291501003,race_tot_b,0.0
480291309002,race_tot_b,408.0
480291309003,race_tot_b,522.0
480291310003,race_tot_b,577.0
480291310004,race_tot_b,400.0
480291310001,race_tot_b,1254.0
480291310002,race_tot_b,357.0
480291405003,race_tot_b,0.0
480291405002,race_tot_b,30.0
480291405001,race_tot_b,11.0
480291405004,race_tot_b,2.0
480291406002,race_tot_b,6.0
480291406001,race_tot_b,97.0
480291407003,race_tot_b,60.0
480291407001,race_tot_b,0.0
480291407004,race_tot_b,0.0
480291407005,race_tot_b,0.0
480291413001,race_tot_b,146.0
480291413003,race_tot_b,811.0
480291702003,race_tot_b,0.0
480291806023,race_tot_b,58.0
480291806021,race_tot_b,0.0
480291911021,race_tot_b,0.0
480291911022,race_tot_b,27.0
480291911023,race_tot_b,1.0
480291209012,race_tot_b,35.0
480291209011,race_tot_b,10.0
480291211122,race_tot_b,47.0
480291519001,race_tot_b,0.0
480291409002,race_tot_b,0.0
480291417001,race_tot_b,13.0
480291417002,race_tot_b,175.0
480291505012,race_tot_b,0.0
480291505014,race_tot_b,0.0
480291604002,race_tot_b,83.0
480291604004,race_tot_b,0.0
480291604001,race_tot_b,2.0
480291604003,race_tot_b,0.0
480291611005,race_tot_b,76.0
480291611006,race_tot_b,0.0
480291611001,race_tot_b,29.0
480291611004,race_tot_b,0.0
480291611003,race_tot_b,0.0
480291611002,race_tot_b,0.0
480291813012,race_tot_b,85.0
480291813011,race_tot_b,391.0
480291814021,race_tot_b,83.0
480291814022,race_tot_b,204.0
480291109001,race_tot_b,54.0
480291110003,race_tot_b,23.0
480291110002,race_tot_b,26.0
480291204001,race_tot_b,51.0
480291204005,race_tot_b,0.0
480291710004,race_tot_b,0.0
480291204003,race_tot_b,0.0
480291207021,race_tot_b,86.0
480291704014,race_tot_b,50.0
480291710001,race_tot_b,0.0
480291710002,race_tot_b,0.0
480291717001,race_tot_b,210.0
480291717003,race_tot_b,113.0
480291215013,race_tot_b,455.0
480291215011,race_tot_b,89.0
480291215074,race_tot_b,350.0
480291215071,race_tot_b,49.0
480291215072,race_tot_b,48.0
480291312002,race_tot_b,301.0
480291401002,race_tot_b,0.0
480291401001,race_tot_b,25.0
480291404004,race_tot_b,6.0
480291101002,race_tot_b,79.0
480291209022,race_tot_b,49.0
480291209021,race_tot_b,377.0
480291214033,race_tot_b,331.0
480291214031,race_tot_b,616.0
480291216042,race_tot_b,158.0
480291216043,race_tot_b,155.0
480291306004,race_tot_b,382.0
480291207022,race_tot_b,8.0
480291213003,race_tot_b,0.0
480291213001,race_tot_b,685.0
480291703004,race_tot_b,0.0
480291703002,race_tot_b,0.0
480291703006,race_tot_b,0.0
480291703005,race_tot_b,0.0
480291703003,race_tot_b,198.0
480291704024,race_tot_b,0.0
480291704021,race_tot_b,47.0
480291706001,race_tot_b,16.0
480291706004,race_tot_b,0.0
480291706003,race_tot_b,0.0
480291707003,race_tot_b,0.0
480291707002,race_tot_b,0.0
480291212044,race_tot_b,48.0
480291212043,race_tot_b,406.0
480291404001,race_tot_b,0.0
480291404002,race_tot_b,20.0
480291504003,race_tot_b,0.0
480291215052,race_tot_b,30.0
480291403002,race_tot_b,0.0
480291403003,race_tot_b,0.0
480291520001,race_tot_b,184.0
480291701011,race_tot_b,10.0
480291701012,race_tot_b,30.0
480291718022,race_tot_b,114.0
480291718025,race_tot_b,0.0
480291718023,race_tot_b,201.0
480291408004,race_tot_b,0.0
480291408001,race_tot_b,1.0
480291408005,race_tot_b,32.0
480291408003,race_tot_b,0.0
480291408002,race_tot_b,0.0
480291505023,race_tot_b,2.0
480291505022,race_tot_b,0.0
480291505021,race_tot_b,0.0
480291507006,race_tot_b,0.0
480291507001,race_tot_b,0.0
480291507003,race_tot_b,0.0
480291601004,race_tot_b,0.0
480291601003,race_tot_b,0.0
480291601001,race_tot_b,0.0
480291813023,race_tot_b,243.0
480291809021,race_tot_b,47.0
480291809023,race_tot_b,0.0
480291809022,race_tot_b,38.0
480291809025,race_tot_b,0.0
480291810031,race_tot_b,253.0
480291810051,race_tot_b,274.0
480291810052,race_tot_b,41.0
480291815061,race_tot_b,0.0
480291815062,race_tot_b,112.0
480291817151,race_tot_b,24.0
480291203002,race_tot_b,0.0
480291203003,race_tot_b,180.0
480291203005,race_tot_b,0.0
480291205013,race_tot_b,72.0
480291205015,race_tot_b,63.0
480291205012,race_tot_b,500.0
480291205014,race_tot_b,396.0
480291211152,race_tot_b,0.0
480291211153,race_tot_b,117.0
480291211172,race_tot_b,6.0
480291211171,race_tot_b,60.0
480291720021,race_tot_b,669.0
480291817031,race_tot_b,65.0
480291817032,race_tot_b,46.0
480291803003,race_tot_b,29.0
480291803001,race_tot_b,40.0
480291803002,race_tot_b,49.0
480291817161,race_tot_b,174.0
480291910034,race_tot_b,3.0
480291910035,race_tot_b,13.0
480291910033,race_tot_b,113.0
480291910031,race_tot_b,28.0
480291910032,race_tot_b,277.0
480291214041,race_tot_b,48.0
480291214042,race_tot_b,862.0
480291214043,race_tot_b,283.0
480291313001,race_tot_b,660.0
480291313004,race_tot_b,383.0
480291316061,race_tot_b,466.0
480291103003,race_tot_b,64.0
480291103002,race_tot_b,11.0
480291201001,race_tot_b,690.0
480291206002,race_tot_b,10.0
480291206003,race_tot_b,15.0
480291206006,race_tot_b,0.0
480291206005,race_tot_b,1.0
480291517003,race_tot_b,0.0
480291517002,race_tot_b,0.0
480291517001,race_tot_b,0.0
480291607013,race_tot_b,0.0
480291306001,race_tot_b,345.0
480291306003,race_tot_b,305.0
480291306002,race_tot_b,228.0
480291402003,race_tot_b,28.0
480291402002,race_tot_b,0.0
480291402001,race_tot_b,0.0
480291402004,race_tot_b,0.0
480291309001,race_tot_b,1158.0
480291717004,race_tot_b,34.0
480291719035,race_tot_b,35.0
480291717006,race_tot_b,15.0
480291719032,race_tot_b,133.0
480291719034,race_tot_b,0.0
480291509002,race_tot_b,0.0
480291509001,race_tot_b,7.0
480291509005,race_tot_b,0.0
480291705003,race_tot_b,0.0
480291705004,race_tot_b,0.0
480291705002,race_tot_b,12.0
480291805042,race_tot_b,0.0
480291205025,race_tot_b,242.0
480291205023,race_tot_b,57.0
480291205026,race_tot_b,54.0
480291205024,race_tot_b,55.0
480291207012,race_tot_b,27.0
480291207011,race_tot_b,0.0
480291302002,race_tot_b,270.0
480291410003,race_tot_b,26.0
480291410002,race_tot_b,173.0
480291516001,race_tot_b,17.0
480291516004,race_tot_b,0.0
480291516002,race_tot_b,0.0
480291817051,race_tot_b,298.0
480291817052,race_tot_b,81.0
480291512002,race_tot_b,66.0
480291606001,race_tot_b,0.0
480291606003,race_tot_b,0.0
480291419003,race_tot_b,27.0
480291419002,race_tot_b,14.0
480291515003,race_tot_b,0.0
480291515002,race_tot_b,0.0
480291603003,race_tot_b,0.0
480291603002,race_tot_b,0.0
480291603005,race_tot_b,0.0
480291612001,race_tot_b,22.0
480291612002,race_tot_b,44.0
480291804003,race_tot_b,0.0
480291804001,race_tot_b,20.0
480291807012,race_tot_b,356.0
480291811004,race_tot_b,0.0
480291811002,race_tot_b,0.0
480291811003,race_tot_b,0.0
480291909015,race_tot_b,12.0
480291909013,race_tot_b,0.0
480291809014,race_tot_b,0.0
480291813031,race_tot_b,7.0
480291815041,race_tot_b,371.0
480291815042,race_tot_b,623.0
480291816012,race_tot_b,77.0
480291906011,race_tot_b,0.0
480291818091,race_tot_b,48.0
480291818092,race_tot_b,342.0
480291818094,race_tot_b,98.0
480291906013,race_tot_b,0.0
480291910041,race_tot_b,59.0
480291910043,race_tot_b,14.0
480291813022,race_tot_b,79.0
480291212063,race_tot_b,0.0
480291212061,race_tot_b,81.0
480291212065,race_tot_b,683.0
480291212062,race_tot_b,23.0
480291214022,race_tot_b,205.0
480291214021,race_tot_b,978.0
480291218031,race_tot_b,83.0
480291218032,race_tot_b,95.0
480291218033,race_tot_b,279.0
480291218041,race_tot_b,0.0
480291218042,race_tot_b,226.0
480291218043,race_tot_b,167.0
480291308001,race_tot_b,1790.0
480291308004,race_tot_b,130.0
480291308002,race_tot_b,554.0
480291308003,race_tot_b,333.0
480291311003,race_tot_b,242.0
480291311002,race_tot_b,305.0
480291602002,race_tot_b,0.0
480291817134,race_tot_b,89.0
480291817132,race_tot_b,231.0
480291817133,race_tot_b,18.0
480291815054,race_tot_b,50.0
480291815053,race_tot_b,24.0
480291815051,race_tot_b,0.0
480291817042,race_tot_b,8.0
480291817044,race_tot_b,82.0
480291817111,race_tot_b,0.0
480291907002,race_tot_b,43.0
480291907003,race_tot_b,47.0
480291607011,race_tot_b,0.0
480291607012,race_tot_b,0.0
480291718011,race_tot_b,25.0
480291718013,race_tot_b,38.0
480291718014,race_tot_b,0.0
480291718012,race_tot_b,0.0
480291802013,race_tot_b,54.0
480291802012,race_tot_b,0.0
480291802014,race_tot_b,0.0
480291802011,race_tot_b,4.0
480291812001,race_tot_b,0.0
480291812004,race_tot_b,108.0
480291812002,race_tot_b,43.0
480291812005,race_tot_b,0.0
480291514004,race_tot_b,0.0
480291511003,race_tot_b,0.0
480291511001,race_tot_b,39.0
480291514001,race_tot_b,0.0
480291514002,race_tot_b,0.0
480291905012,race_tot_b,0.0
480291905013,race_tot_b,8.0
480291905011,race_tot_b,0.0
480291908001,race_tot_b,80.0
480291908002,race_tot_b,7.0
480291909011,race_tot_b,63.0
480291909012,race_tot_b,0.0
480291909021,race_tot_b,123.0
480291909023,race_tot_b,6.0
480291810012,race_tot_b,42.0
480291810042,race_tot_b,350.0
480291810041,race_tot_b,88.0
480291901004,race_tot_b,5.0
480291901003,race_tot_b,0.0
480291901002,race_tot_b,51.0
480291719021,race_tot_b,20.0
480291311001,race_tot_b,306.0
480291203008,race_tot_b,0.0
480291203007,race_tot_b,0.0
480291501001,race_tot_b,8.0
480291501004,race_tot_b,0.0
480291506004,race_tot_b,0.0
480291506003,race_tot_b,0.0
480291511007,race_tot_b,0.0
480291511005,race_tot_b,0.0
480291511004,race_tot_b,0.0
480291918042,race_tot_b,29.0
480291918041,race_tot_b,0.0
480291210004,race_tot_b,48.0
480291210003,race_tot_b,64.0
480291210005,race_tot_b,105.0
480291210006,race_tot_b,96.0
480291211102,race_tot_b,14.0
480291215062,race_tot_b,410.0
480291215061,race_tot_b,40.0
480291305001,race_tot_b,285.0
480291305003,race_tot_b,646.0
480291305002,race_tot_b,390.0
480291305004,race_tot_b,169.0
480291904003,race_tot_b,3.0
480291211081,race_tot_b,1.0
480291211083,race_tot_b,24.0
480291211084,race_tot_b,0.0
480291207015,race_tot_b,0.0
480291215042,race_tot_b,136.0
480291215041,race_tot_b,319.0
480291503001,race_tot_b,46.0
480291503004,race_tot_b,0.0
480291503003,race_tot_b,0.0
480291602003,race_tot_b,0.0
480291508002,race_tot_b,1.0
480291508003,race_tot_b,86.0
480291712003,race_tot_b,0.0
480291418001,race_tot_b,0.0
480291418002,race_tot_b,21.0
480291512005,race_tot_b,27.0
480291512003,race_tot_b,0.0
480291512001,race_tot_b,0.0
480291107001,race_tot_b,42.0
480291904001,race_tot_b,28.0
480291719121,race_tot_b,217.0
480291817122,race_tot_b,96.0
480291816023,race_tot_b,93.0
480291816021,race_tot_b,21.0
480291818081,race_tot_b,209.0
480291821021,race_tot_b,76.0
480291911011,race_tot_b,0.0
480291911012,race_tot_b,17.0
480291219082,race_tot_b,40.0
480291219091,race_tot_b,261.0
480291219092,race_tot_b,985.0
480291219101,race_tot_b,205.0
480291219102,race_tot_b,176.0
480291304011,race_tot_b,201.0
480291304012,race_tot_b,28.0
480291304013,race_tot_b,81.0
480291304014,race_tot_b,125.0
480291304021,race_tot_b,333.0
480291304022,race_tot_b,230.0
480291304023,race_tot_b,396.0
480291314011,race_tot_b,820.0
480291314012,race_tot_b,951.0
480291314021,race_tot_b,165.0
480291719182,race_tot_b,131.0
480291719184,race_tot_b,16.0
480291719191,race_tot_b,580.0
480291719202,race_tot_b,240.0
480291719211,race_tot_b,205.0
480291719213,race_tot_b,10.0
480291719221,race_tot_b,397.0
480291719232,race_tot_b,56.0
480291719233,race_tot_b,363.0
480291719241,race_tot_b,262.0
480291720022,race_tot_b,1135.0
480291719242,race_tot_b,648.0
480291719252,race_tot_b,123.0
480291719254,race_tot_b,262.0
480291720031,race_tot_b,489.0
480291720032,race_tot_b,96.0
480291720051,race_tot_b,340.0
480291720052,race_tot_b,794.0
480291720062,race_tot_b,276.0
480291720063,race_tot_b,159.0
480291720072,race_tot_b,115.0
480291720073,race_tot_b,335.0
480291801012,race_tot_b,18.0
480291315031,race_tot_b,57.0
480291315032,race_tot_b,68.0
480291315041,race_tot_b,360.0
480291315042,race_tot_b,123.0
480291315051,race_tot_b,471.0
480291315052,race_tot_b,1203.0
480291315062,race_tot_b,582.0
480291316081,race_tot_b,735.0
480291315071,race_tot_b,522.0
480291315073,race_tot_b,578.0
480291316012,race_tot_b,453.0
480291316082,race_tot_b,1494.0
480291316092,race_tot_b,585.0
480291316093,race_tot_b,531.0
480291316102,race_tot_b,1064.0
480291316111,race_tot_b,297.0
480291316131,race_tot_b,546.0
480291316132,race_tot_b,532.0
480291316142,race_tot_b,226.0
480291316151,race_tot_b,1428.0
480291316153,race_tot_b,102.0
480291316154,race_tot_b,400.0
480291318012,race_tot_b,0.0
480291318021,race_tot_b,268.0
480291318023,race_tot_b,135.0
480291411011,race_tot_b,177.0
480291411013,race_tot_b,83.0
480291411021,race_tot_b,68.0
480291411023,race_tot_b,163.0
480291414022,race_tot_b,36.0
480291414032,race_tot_b,131.0
480291414041,race_tot_b,177.0
480291414043,race_tot_b,101.0
480291416002,race_tot_b,34.0
480291513011,race_tot_b,0.0
480291513012,race_tot_b,0.0
480291513013,race_tot_b,0.0
480291513014,race_tot_b,0.0
480291513021,race_tot_b,0.0
480291513022,race_tot_b,0.0
480291521003,race_tot_b,10.0
480291521004,race_tot_b,122.0
480291522011,race_tot_b,0.0
480291522012,race_tot_b,0.0
480291522013,race_tot_b,0.0
480291522021,race_tot_b,156.0
480291605011,race_tot_b,0.0
480291605012,race_tot_b,25.0
480291605021,race_tot_b,0.0
480291609013,race_tot_b,6.0
480291605022,race_tot_b,0.0
480291605024,race_tot_b,18.0
480291609011,race_tot_b,6.0
480291609021,race_tot_b,16.0
480291609023,race_tot_b,0.0
480291613022,race_tot_b,92.0
480291613032,race_tot_b,36.0
480291613041,race_tot_b,0.0
480291614001,race_tot_b,1097.0
480291615031,race_tot_b,151.0
480291615033,race_tot_b,0.0
480291615041,race_tot_b,126.0
480291618011,race_tot_b,397.0
480291618012,race_tot_b,45.0
480291618022,race_tot_b,261.0
480291619011,race_tot_b,0.0
480291619022,race_tot_b,22.0
480291619023,race_tot_b,527.0
480291620032,race_tot_b,3.0
480291620033,race_tot_b,73.0
480291620042,race_tot_b,42.0
480291713011,race_tot_b,0.0
480291713021,race_tot_b,62.0
480291713022,race_tot_b,29.0
480291716011,race_tot_b,0.0
480291716013,race_tot_b,32.0
480291716021,race_tot_b,243.0
480291719022,race_tot_b,75.0
480291719023,race_tot_b,1230.0
480291719131,race_tot_b,699.0
480291719132,race_tot_b,56.0
480291719142,race_tot_b,187.0
480291719143,race_tot_b,29.0
480291719161,race_tot_b,153.0
480291719162,race_tot_b,308.0
480291719171,race_tot_b,343.0
480291719172,race_tot_b,397.0
480291215053,race_tot_b,544.0
480291216051,race_tot_b,85.0
480291216052,race_tot_b,8.0
480291216062,race_tot_b,253.0
480291216063,race_tot_b,64.0
480291217011,race_tot_b,28.0
480291217012,race_tot_b,19.0
480291217014,race_tot_b,78.0
480291217021,race_tot_b,64.0
480291217023,race_tot_b,231.0
480291218081,race_tot_b,113.0
480291218091,race_tot_b,61.0
480291218092,race_tot_b,68.0
480291218101,race_tot_b,408.0
480291218102,race_tot_b,129.0
480291218112,race_tot_b,33.0
480291218121,race_tot_b,567.0
480291219032,race_tot_b,231.0
480291218123,race_tot_b,16.0
480291218124,race_tot_b,22.0
480291219031,race_tot_b,42.0
480291219042,race_tot_b,74.0
480291219051,race_tot_b,30.0
480291219061,race_tot_b,13.0
480291219062,race_tot_b,103.0
480291219072,race_tot_b,605.0
480291219081,race_tot_b,67.0
480291209024,race_tot_b,54.0
480291211103,race_tot_b,74.0
480291211183,race_tot_b,58.0
480291211192,race_tot_b,20.0
480291211193,race_tot_b,1.0
480291211202,race_tot_b,17.0
480291211211,race_tot_b,232.0
480291211212,race_tot_b,30.0
480291211221,race_tot_b,62.0
480291211222,race_tot_b,163.0
480291211223,race_tot_b,78.0
480291215014,race_tot_b,467.0
480291713023,race_tot_b,0.0
480291713024,race_tot_b,0.0
480291714012,race_tot_b,0.0
480291714021,race_tot_b,0.0
480291714023,race_tot_b,9.0
480291715011,race_tot_b,30.0
480291715021,race_tot_b,0.0
480291715022,race_tot_b,203.0
480291715024,race_tot_b,79.0
480291914121,race_tot_b,7.0
480291914131,race_tot_b,19.0
480291914132,race_tot_b,65.0
480291915031,race_tot_b,41.0
480291915032,race_tot_b,0.0
480291915033,race_tot_b,0.0
480291915041,race_tot_b,0.0
480291915042,race_tot_b,37.0
480291915051,race_tot_b,0.0
480291915052,race_tot_b,30.0
480291915061,race_tot_b,34.0
480291915062,race_tot_b,128.0
480291915063,race_tot_b,13.0
480291917012,race_tot_b,0.0
480291917021,race_tot_b,456.0
480291917023,race_tot_b,0.0
480291917024,race_tot_b,4.0
480291918061,race_tot_b,0.0
480291918062,race_tot_b,0.0
480291918071,race_tot_b,90.0
480291918072,race_tot_b,315.0
480291918082,race_tot_b,159.0
480291918091,race_tot_b,150.0
480291918101,race_tot_b,166.0
480291918102,race_tot_b,109.0
480291918121,race_tot_b,272.0
480291918122,race_tot_b,233.0
480291918132,race_tot_b,74.0
480291821062,race_tot_b,92.0
