block_group,household_ssdi,count_household_ssdi
480291818201,house_sup_sec_no,111.0
480291818212,house_sup_sec_no,922.0
480291818223,house_sup_sec_no,870.0
480291905032,house_sup_sec_no,464.0
480291905042,house_sup_sec_no,453.0
480291906041,house_sup_sec_no,348.0
480291910051,house_sup_sec_no,353.0
480291910062,house_sup_sec_no,391.0
480291801013,house_sup_sec_no,293.0
480291801016,house_sup_sec_no,189.0
480291806031,house_sup_sec_no,594.0
480291806043,house_sup_sec_no,337.0
480291807026,house_sup_sec_no,733.0
480291814031,house_sup_sec_no,1142.0
480291814041,house_sup_sec_no,2036.0
480291815044,house_sup_sec_no,812.0
480291817154,house_sup_sec_no,704.0
480291820022,house_sup_sec_no,267.0
480291820031,house_sup_sec_no,1020.0
480291821013,house_sup_sec_no,1026.0
480291821051,house_sup_sec_no,795.0
480291910065,house_sup_sec_no,271.0
480291912013,house_sup_sec_no,120.0
480291918141,house_sup_sec_no,803.0
480291918152,house_sup_sec_no,764.0
480291918171,house_sup_sec_no,3663.0
480291919002,house_sup_sec_no,362.0
480291919005,house_sup_sec_no,263.0
480291920003,house_sup_sec_no,707.0
480291921001,house_sup_sec_no,673.0
480291922002,house_sup_sec_no,315.0
