block_group,commute_method,count_commute_method
480291620041,commute_car,505.0
480291713012,commute_car,571.0
480291716012,commute_car,369.0
480291716022,commute_car,225.0
480291719122,commute_car,1089.0
480291719141,commute_car,673.0
480291719151,commute_car,793.0
480291719163,commute_car,1503.0
480291719181,commute_car,670.0
480291215044,commute_car,1303.0
480291215064,commute_car,366.0
480291216061,commute_car,298.0
480291216064,commute_car,323.0
480291217013,commute_car,242.0
480291217022,commute_car,454.0
480291218082,commute_car,1369.0
480291218093,commute_car,890.0
480291218111,commute_car,2195.0
480291218122,commute_car,573.0
480291218131,commute_car,928.0
480291219041,commute_car,490.0
480291219052,commute_car,1955.0
480291219071,commute_car,665.0
480291211085,commute_car,929.0
480291211191,commute_car,416.0
480291211201,commute_car,1298.0
480291207013,commute_car,385.0
480291215043,commute_car,967.0
480291503002,commute_car,468.0
480291418003,commute_car,865.0
480291508001,commute_car,367.0
480291712001,commute_car,408.0
480291712002,commute_car,364.0
480291512004,commute_car,278.0
480291904002,commute_car,609.0
480291817121,commute_car,1246.0
480291816024,commute_car,795.0
480291816022,commute_car,650.0
480291314022,commute_car,811.0
480291719183,commute_car,1309.0
480291719201,commute_car,1456.0
480291719212,commute_car,725.0
480291719231,commute_car,808.0
480291719234,commute_car,2464.0
480291719251,commute_car,437.0
480291719253,commute_car,1844.0
480291720023,commute_car,2224.0
480291720041,commute_car,1555.0
480291720061,commute_car,1783.0
480291720071,commute_car,2219.0
480291801011,commute_car,511.0
480291714011,commute_car,959.0
480291714022,commute_car,261.0
480291715012,commute_car,424.0
480291715023,commute_car,695.0
480291917011,commute_car,323.0
480291917022,commute_car,706.0
480291918043,commute_car,1018.0
480291918111,commute_car,1650.0
480291918063,commute_car,2231.0
480291918081,commute_car,1307.0
480291918092,commute_car,1098.0
480291918131,commute_car,1991.0
480291817252,commute_car,1159.0
480291817263,commute_car,1529.0
480291817281,commute_car,3037.0
480291817301,commute_car,508.0
480291817312,commute_car,1181.0
480291818112,commute_car,226.0
480291818132,commute_car,1281.0
480291818142,commute_car,1703.0
480291818161,commute_car,527.0
480291818172,commute_car,457.0
480291818183,commute_car,1245.0
480291818201,commute_car,408.0
480291818212,commute_car,1414.0
480291818223,commute_car,1054.0
480291905032,commute_car,503.0
480291905042,commute_car,657.0
480291906041,commute_car,479.0
480291910051,commute_car,411.0
480291910062,commute_car,596.0
480291801013,commute_car,392.0
480291801016,commute_car,261.0
480291806031,commute_car,974.0
480291806043,commute_car,360.0
480291807026,commute_car,845.0
480291814031,commute_car,831.0
480291814041,commute_car,1810.0
480291815044,commute_car,830.0
480291817154,commute_car,1137.0
480291820022,commute_car,225.0
480291820031,commute_car,1530.0
480291821013,commute_car,1180.0
480291821051,commute_car,1125.0
480291910065,commute_car,251.0
480291912013,commute_car,127.0
480291918141,commute_car,1281.0
480291918152,commute_car,914.0
480291918171,commute_car,3991.0
480291919002,commute_car,478.0
480291919005,commute_car,355.0
480291920003,commute_car,846.0
480291921001,commute_car,555.0
480291922002,commute_car,303.0
480291805031,commute_car_sov,294.0
480291805032,commute_car_sov,656.0
480291704013,commute_car_sov,249.0
480291704012,commute_car_sov,83.0
480291914061,commute_car_sov,1116.0
480291914092,commute_car_sov,1429.0
480291212042,commute_car_sov,702.0
480291215081,commute_car_sov,568.0
480291914051,commute_car_sov,1445.0
480291914052,commute_car_sov,976.0
480291914053,commute_car_sov,549.0
480291914055,commute_car_sov,340.0
480291709001,commute_car_sov,433.0
480291709003,commute_car_sov,235.0
480291610002,commute_car_sov,562.0
480291610001,commute_car_sov,465.0
480291615015,commute_car_sov,478.0
480291615011,commute_car_sov,1093.0
480291615013,commute_car_sov,355.0
480291711001,commute_car_sov,552.0
480291620011,commute_car_sov,773.0
480291701022,commute_car_sov,507.0
480291701021,commute_car_sov,342.0
480291807022,commute_car_sov,614.0
480291807023,commute_car_sov,185.0
480291807025,commute_car_sov,146.0
480291809012,commute_car_sov,481.0
480291809015,commute_car_sov,396.0
480291106003,commute_car_sov,38.0
480291108002,commute_car_sov,158.0
480291108001,commute_car_sov,200.0
480291208004,commute_car_sov,318.0
480291208006,commute_car_sov,421.0
480291208001,commute_car_sov,414.0
480291208002,commute_car_sov,379.0
480291208005,commute_car_sov,289.0
480291208007,commute_car_sov,329.0
480291208003,commute_car_sov,592.0
480291211113,commute_car_sov,682.0
480291211111,commute_car_sov,476.0
480291211112,commute_car_sov,923.0
480291211114,commute_car_sov,776.0
480291211161,commute_car_sov,762.0
480291211164,commute_car_sov,847.0
480291211162,commute_car_sov,105.0
480291211181,commute_car_sov,721.0
480291211182,commute_car_sov,1629.0
480291212031,commute_car_sov,260.0
480291212032,commute_car_sov,536.0
480291212051,commute_car_sov,1196.0
480291817182,commute_car_sov,801.0
480291818111,commute_car_sov,1408.0
480291902003,commute_car_sov,502.0
480291902004,commute_car_sov,332.0
480291902001,commute_car_sov,206.0
480291802021,commute_car_sov,295.0
480291802023,commute_car_sov,468.0
480291805013,commute_car_sov,368.0
480291805012,commute_car_sov,213.0
480291805011,commute_car_sov,521.0
480291808002,commute_car_sov,430.0
480291808001,commute_car_sov,244.0
480291708002,commute_car_sov,207.0
480291106002,commute_car_sov,322.0
480291504001,commute_car_sov,141.0
480291504002,commute_car_sov,261.0
480291510001,commute_car_sov,381.0
480291521002,commute_car_sov,368.0
480291521001,commute_car_sov,348.0
480291607024,commute_car_sov,191.0
480291607023,commute_car_sov,402.0
480291616002,commute_car_sov,846.0
480291616001,commute_car_sov,582.0
480291216012,commute_car_sov,502.0
480291216013,commute_car_sov,603.0
480291216014,commute_car_sov,288.0
480291218021,commute_car_sov,927.0
480291218023,commute_car_sov,1639.0
480291303002,commute_car_sov,313.0
480291303001,commute_car_sov,209.0
480291307002,commute_car_sov,292.0
480291307001,commute_car_sov,284.0
480291702004,commute_car_sov,149.0
480291702006,commute_car_sov,216.0
480291702002,commute_car_sov,210.0
480291702005,commute_car_sov,59.0
480291702001,commute_car_sov,182.0
480291316011,commute_car_sov,297.0
480291317001,commute_car_sov,269.0
480291412004,commute_car_sov,167.0
480291412001,commute_car_sov,374.0
480291412005,commute_car_sov,512.0
480291412002,commute_car_sov,430.0
480291501003,commute_car_sov,296.0
480291309002,commute_car_sov,291.0
480291309003,commute_car_sov,367.0
480291310003,commute_car_sov,286.0
480291310004,commute_car_sov,205.0
480291310001,commute_car_sov,603.0
480291310002,commute_car_sov,226.0
480291405003,commute_car_sov,534.0
480291405002,commute_car_sov,449.0
480291405001,commute_car_sov,322.0
480291405004,commute_car_sov,239.0
480291406002,commute_car_sov,361.0
480291406001,commute_car_sov,611.0
480291407003,commute_car_sov,180.0
480291407001,commute_car_sov,435.0
480291407004,commute_car_sov,240.0
480291407005,commute_car_sov,480.0
480291413001,commute_car_sov,290.0
480291413003,commute_car_sov,1046.0
480291702003,commute_car_sov,279.0
480291806023,commute_car_sov,289.0
480291806021,commute_car_sov,312.0
480291911021,commute_car_sov,278.0
480291911022,commute_car_sov,249.0
480291911023,commute_car_sov,430.0
480291209012,commute_car_sov,553.0
480291209011,commute_car_sov,249.0
480291211122,commute_car_sov,661.0
480291519001,commute_car_sov,413.0
480291409002,commute_car_sov,386.0
480291417001,commute_car_sov,1083.0
480291417002,commute_car_sov,1026.0
480291505012,commute_car_sov,329.0
480291505014,commute_car_sov,478.0
480291604002,commute_car_sov,615.0
480291604004,commute_car_sov,240.0
480291604001,commute_car_sov,498.0
480291604003,commute_car_sov,376.0
480291611005,commute_car_sov,544.0
480291611006,commute_car_sov,154.0
480291611001,commute_car_sov,1182.0
480291611004,commute_car_sov,663.0
480291611003,commute_car_sov,373.0
480291611002,commute_car_sov,217.0
480291813012,commute_car_sov,757.0
480291813011,commute_car_sov,1553.0
480291814021,commute_car_sov,245.0
480291814022,commute_car_sov,595.0
480291109001,commute_car_sov,811.0
480291110003,commute_car_sov,561.0
480291110002,commute_car_sov,210.0
480291204001,commute_car_sov,762.0
480291204005,commute_car_sov,401.0
480291710004,commute_car_sov,431.0
480291204003,commute_car_sov,271.0
480291207021,commute_car_sov,1001.0
480291704014,commute_car_sov,177.0
480291710001,commute_car_sov,293.0
480291710002,commute_car_sov,156.0
480291717001,commute_car_sov,664.0
480291717003,commute_car_sov,362.0
480291215013,commute_car_sov,1280.0
480291215011,commute_car_sov,1208.0
480291215074,commute_car_sov,554.0
480291215071,commute_car_sov,378.0
480291215072,commute_car_sov,387.0
480291312002,commute_car_sov,516.0
480291401002,commute_car_sov,206.0
480291401001,commute_car_sov,233.0
480291404004,commute_car_sov,183.0
480291101002,commute_car_sov,246.0
480291209022,commute_car_sov,872.0
480291209021,commute_car_sov,956.0
480291214033,commute_car_sov,743.0
480291214031,commute_car_sov,649.0
480291216042,commute_car_sov,589.0
480291216043,commute_car_sov,405.0
480291306004,commute_car_sov,293.0
480291207022,commute_car_sov,300.0
480291213003,commute_car_sov,225.0
480291213001,commute_car_sov,1248.0
480291703004,commute_car_sov,234.0
480291703002,commute_car_sov,127.0
480291703006,commute_car_sov,278.0
480291703005,commute_car_sov,611.0
480291703003,commute_car_sov,166.0
480291704024,commute_car_sov,127.0
480291704021,commute_car_sov,554.0
480291706001,commute_car_sov,520.0
480291706004,commute_car_sov,424.0
480291706003,commute_car_sov,381.0
480291707003,commute_car_sov,683.0
480291707002,commute_car_sov,362.0
480291212044,commute_car_sov,435.0
480291212043,commute_car_sov,358.0
480291404001,commute_car_sov,293.0
480291404002,commute_car_sov,506.0
480291504003,commute_car_sov,950.0
480291215052,commute_car_sov,331.0
480291403002,commute_car_sov,239.0
480291403003,commute_car_sov,278.0
480291520001,commute_car_sov,707.0
480291701011,commute_car_sov,176.0
480291701012,commute_car_sov,410.0
480291718022,commute_car_sov,316.0
480291718025,commute_car_sov,296.0
480291718023,commute_car_sov,320.0
480291408004,commute_car_sov,197.0
480291408001,commute_car_sov,561.0
480291408005,commute_car_sov,337.0
480291408003,commute_car_sov,170.0
480291408002,commute_car_sov,451.0
480291505023,commute_car_sov,374.0
480291505022,commute_car_sov,458.0
480291505021,commute_car_sov,322.0
480291507006,commute_car_sov,98.0
480291507001,commute_car_sov,123.0
480291507003,commute_car_sov,487.0
480291601004,commute_car_sov,578.0
480291601003,commute_car_sov,302.0
480291601001,commute_car_sov,296.0
480291813023,commute_car_sov,1033.0
480291809021,commute_car_sov,327.0
480291809023,commute_car_sov,611.0
480291809022,commute_car_sov,712.0
480291809025,commute_car_sov,868.0
480291810031,commute_car_sov,782.0
480291810051,commute_car_sov,792.0
480291810052,commute_car_sov,308.0
480291815061,commute_car_sov,200.0
480291815062,commute_car_sov,551.0
480291817151,commute_car_sov,487.0
480291203002,commute_car_sov,296.0
480291203003,commute_car_sov,543.0
480291203005,commute_car_sov,396.0
480291205013,commute_car_sov,575.0
480291205015,commute_car_sov,456.0
480291205012,commute_car_sov,590.0
480291205014,commute_car_sov,544.0
480291211152,commute_car_sov,1348.0
480291211153,commute_car_sov,820.0
480291211172,commute_car_sov,656.0
480291211171,commute_car_sov,822.0
480291720021,commute_car_sov,1697.0
480291817031,commute_car_sov,1404.0
480291817032,commute_car_sov,992.0
480291803003,commute_car_sov,293.0
480291803001,commute_car_sov,434.0
480291803002,commute_car_sov,491.0
480291817161,commute_car_sov,1674.0
480291910034,commute_car_sov,335.0
480291910035,commute_car_sov,372.0
480291910033,commute_car_sov,197.0
480291910031,commute_car_sov,256.0
480291910032,commute_car_sov,1644.0
480291214041,commute_car_sov,827.0
480291214042,commute_car_sov,323.0
480291214043,commute_car_sov,294.0
480291313001,commute_car_sov,265.0
480291313004,commute_car_sov,257.0
480291316061,commute_car_sov,696.0
480291103003,commute_car_sov,110.0
480291103002,commute_car_sov,334.0
480291201001,commute_car_sov,1098.0
480291206002,commute_car_sov,429.0
480291206003,commute_car_sov,363.0
480291206006,commute_car_sov,199.0
480291206005,commute_car_sov,289.0
480291517003,commute_car_sov,562.0
480291517002,commute_car_sov,535.0
480291517001,commute_car_sov,777.0
480291607013,commute_car_sov,324.0
480291306001,commute_car_sov,137.0
480291306003,commute_car_sov,192.0
480291306002,commute_car_sov,176.0
480291402003,commute_car_sov,193.0
480291402002,commute_car_sov,264.0
480291402001,commute_car_sov,183.0
480291402004,commute_car_sov,238.0
480291309001,commute_car_sov,771.0
480291717004,commute_car_sov,616.0
480291719035,commute_car_sov,906.0
480291717006,commute_car_sov,320.0
480291719032,commute_car_sov,216.0
480291719034,commute_car_sov,363.0
480291509002,commute_car_sov,297.0
480291509001,commute_car_sov,551.0
480291509005,commute_car_sov,446.0
480291705003,commute_car_sov,290.0
480291705004,commute_car_sov,251.0
480291705002,commute_car_sov,494.0
480291805042,commute_car_sov,764.0
480291205025,commute_car_sov,272.0
480291205023,commute_car_sov,96.0
480291205026,commute_car_sov,319.0
480291205024,commute_car_sov,270.0
480291207012,commute_car_sov,358.0
480291207011,commute_car_sov,375.0
480291302002,commute_car_sov,89.0
480291410003,commute_car_sov,412.0
480291410002,commute_car_sov,184.0
480291516001,commute_car_sov,846.0
480291516004,commute_car_sov,524.0
480291516002,commute_car_sov,231.0
480291817051,commute_car_sov,766.0
480291817052,commute_car_sov,590.0
480291512002,commute_car_sov,962.0
480291606001,commute_car_sov,333.0
480291606003,commute_car_sov,624.0
480291419003,commute_car_sov,175.0
480291419002,commute_car_sov,800.0
480291515003,commute_car_sov,469.0
480291515002,commute_car_sov,360.0
480291603003,commute_car_sov,139.0
480291603002,commute_car_sov,340.0
480291603005,commute_car_sov,640.0
480291612001,commute_car_sov,321.0
480291612002,commute_car_sov,578.0
480291804003,commute_car_sov,318.0
480291804001,commute_car_sov,825.0
480291807012,commute_car_sov,1366.0
480291811004,commute_car_sov,367.0
480291811002,commute_car_sov,412.0
480291811003,commute_car_sov,1045.0
480291909015,commute_car_sov,558.0
480291909013,commute_car_sov,117.0
480291809014,commute_car_sov,497.0
480291813031,commute_car_sov,597.0
480291815041,commute_car_sov,695.0
480291815042,commute_car_sov,1446.0
480291816012,commute_car_sov,623.0
480291906011,commute_car_sov,833.0
480291818091,commute_car_sov,476.0
480291818092,commute_car_sov,891.0
480291818094,commute_car_sov,487.0
480291906013,commute_car_sov,199.0
480291910041,commute_car_sov,497.0
480291910043,commute_car_sov,406.0
480291813022,commute_car_sov,1071.0
480291212063,commute_car_sov,260.0
480291212061,commute_car_sov,454.0
480291212065,commute_car_sov,983.0
480291212062,commute_car_sov,523.0
480291214022,commute_car_sov,591.0
480291214021,commute_car_sov,2306.0
480291218031,commute_car_sov,672.0
480291218032,commute_car_sov,218.0
480291218033,commute_car_sov,987.0
480291218041,commute_car_sov,1066.0
480291218042,commute_car_sov,1163.0
480291218043,commute_car_sov,532.0
480291308001,commute_car_sov,964.0
480291308004,commute_car_sov,283.0
480291308002,commute_car_sov,114.0
480291308003,commute_car_sov,109.0
480291311003,commute_car_sov,240.0
480291311002,commute_car_sov,213.0
480291602002,commute_car_sov,330.0
480291817134,commute_car_sov,495.0
480291817132,commute_car_sov,745.0
480291817133,commute_car_sov,595.0
480291815054,commute_car_sov,498.0
480291815053,commute_car_sov,425.0
480291815051,commute_car_sov,348.0
480291817042,commute_car_sov,434.0
480291817044,commute_car_sov,408.0
480291817111,commute_car_sov,1056.0
480291907002,commute_car_sov,292.0
480291907003,commute_car_sov,504.0
480291607011,commute_car_sov,430.0
480291607012,commute_car_sov,439.0
480291718011,commute_car_sov,469.0
480291718013,commute_car_sov,356.0
480291718014,commute_car_sov,232.0
480291718012,commute_car_sov,732.0
480291802013,commute_car_sov,524.0
480291802012,commute_car_sov,315.0
480291802014,commute_car_sov,543.0
480291802011,commute_car_sov,160.0
480291812001,commute_car_sov,218.0
480291812004,commute_car_sov,605.0
480291812002,commute_car_sov,207.0
480291812005,commute_car_sov,300.0
480291514004,commute_car_sov,332.0
480291511003,commute_car_sov,281.0
480291511001,commute_car_sov,135.0
480291514001,commute_car_sov,335.0
480291514002,commute_car_sov,430.0
480291905012,commute_car_sov,766.0
480291905013,commute_car_sov,320.0
480291905011,commute_car_sov,347.0
480291908001,commute_car_sov,401.0
480291908002,commute_car_sov,439.0
480291909011,commute_car_sov,447.0
480291909012,commute_car_sov,581.0
480291909021,commute_car_sov,666.0
480291909023,commute_car_sov,289.0
480291810012,commute_car_sov,857.0
480291810042,commute_car_sov,1575.0
480291810041,commute_car_sov,1095.0
480291901004,commute_car_sov,274.0
480291901003,commute_car_sov,376.0
480291901002,commute_car_sov,211.0
480291719021,commute_car_sov,1121.0
480291311001,commute_car_sov,154.0
480291203008,commute_car_sov,213.0
480291203007,commute_car_sov,218.0
480291501001,commute_car_sov,721.0
480291501004,commute_car_sov,392.0
480291506004,commute_car_sov,272.0
480291506003,commute_car_sov,314.0
480291511007,commute_car_sov,462.0
480291511005,commute_car_sov,192.0
480291511004,commute_car_sov,650.0
480291918042,commute_car_sov,1077.0
480291918041,commute_car_sov,764.0
480291210004,commute_car_sov,512.0
480291210003,commute_car_sov,1051.0
480291210005,commute_car_sov,485.0
480291210006,commute_car_sov,632.0
480291211102,commute_car_sov,621.0
480291215062,commute_car_sov,426.0
480291215061,commute_car_sov,317.0
480291305001,commute_car_sov,178.0
480291305003,commute_car_sov,382.0
480291305002,commute_car_sov,226.0
480291305004,commute_car_sov,338.0
480291904003,commute_car_sov,321.0
480291211081,commute_car_sov,529.0
480291211083,commute_car_sov,1108.0
480291211084,commute_car_sov,389.0
480291207015,commute_car_sov,365.0
480291215042,commute_car_sov,244.0
480291215041,commute_car_sov,492.0
480291503001,commute_car_sov,179.0
480291503004,commute_car_sov,616.0
480291503003,commute_car_sov,234.0
480291602003,commute_car_sov,295.0
480291508002,commute_car_sov,186.0
480291508003,commute_car_sov,149.0
480291712003,commute_car_sov,482.0
480291418001,commute_car_sov,290.0
480291418002,commute_car_sov,101.0
480291512005,commute_car_sov,1738.0
480291512003,commute_car_sov,215.0
480291512001,commute_car_sov,464.0
480291107001,commute_car_sov,235.0
480291904001,commute_car_sov,365.0
480291719121,commute_car_sov,2374.0
480291817122,commute_car_sov,616.0
480291816023,commute_car_sov,369.0
480291816021,commute_car_sov,358.0
480291818081,commute_car_sov,657.0
480291821021,commute_car_sov,640.0
480291911011,commute_car_sov,357.0
480291911012,commute_car_sov,387.0
480291219082,commute_car_sov,804.0
480291219091,commute_car_sov,1513.0
480291219092,commute_car_sov,1622.0
480291219101,commute_car_sov,2380.0
480291219102,commute_car_sov,386.0
480291304011,commute_car_sov,177.0
480291304012,commute_car_sov,280.0
480291304013,commute_car_sov,401.0
480291304014,commute_car_sov,206.0
480291304021,commute_car_sov,329.0
480291304022,commute_car_sov,318.0
480291304023,commute_car_sov,295.0
480291314011,commute_car_sov,2335.0
480291314012,commute_car_sov,1298.0
480291314021,commute_car_sov,216.0
480291719182,commute_car_sov,382.0
480291719184,commute_car_sov,850.0
480291719191,commute_car_sov,1727.0
480291719202,commute_car_sov,2213.0
480291719211,commute_car_sov,1196.0
480291719213,commute_car_sov,475.0
480291719221,commute_car_sov,1486.0
480291719232,commute_car_sov,609.0
480291719233,commute_car_sov,1095.0
480291719241,commute_car_sov,2422.0
480291720022,commute_car_sov,2473.0
480291719242,commute_car_sov,1062.0
480291719252,commute_car_sov,976.0
480291719254,commute_car_sov,1337.0
480291720031,commute_car_sov,1282.0
480291720032,commute_car_sov,868.0
480291720051,commute_car_sov,1916.0
480291720052,commute_car_sov,2941.0
480291720062,commute_car_sov,892.0
480291720063,commute_car_sov,584.0
480291720072,commute_car_sov,931.0
480291720073,commute_car_sov,1889.0
480291801012,commute_car_sov,579.0
480291315031,commute_car_sov,263.0
480291315032,commute_car_sov,381.0
480291315041,commute_car_sov,436.0
480291315042,commute_car_sov,155.0
480291315051,commute_car_sov,842.0
480291315052,commute_car_sov,885.0
480291315062,commute_car_sov,839.0
480291316081,commute_car_sov,619.0
480291315071,commute_car_sov,868.0
480291315073,commute_car_sov,795.0
480291316012,commute_car_sov,1318.0
480291316082,commute_car_sov,1412.0
480291316092,commute_car_sov,911.0
480291316093,commute_car_sov,1283.0
480291316102,commute_car_sov,994.0
480291316111,commute_car_sov,396.0
480291316131,commute_car_sov,709.0
480291316132,commute_car_sov,928.0
480291316142,commute_car_sov,229.0
480291316151,commute_car_sov,1507.0
480291316153,commute_car_sov,744.0
480291316154,commute_car_sov,509.0
480291318012,commute_car_sov,287.0
480291318021,commute_car_sov,928.0
480291318023,commute_car_sov,926.0
480291411011,commute_car_sov,267.0
480291411013,commute_car_sov,328.0
480291411021,commute_car_sov,218.0
480291411023,commute_car_sov,458.0
480291414022,commute_car_sov,722.0
480291414032,commute_car_sov,1114.0
480291414041,commute_car_sov,1047.0
480291414043,commute_car_sov,183.0
480291416002,commute_car_sov,820.0
480291513011,commute_car_sov,300.0
480291513012,commute_car_sov,199.0
480291513013,commute_car_sov,469.0
480291513014,commute_car_sov,967.0
480291513021,commute_car_sov,540.0
480291513022,commute_car_sov,583.0
480291521003,commute_car_sov,238.0
480291521004,commute_car_sov,676.0
480291522011,commute_car_sov,998.0
480291522012,commute_car_sov,633.0
480291522013,commute_car_sov,671.0
480291522021,commute_car_sov,983.0
480291605011,commute_car_sov,329.0
480291605012,commute_car_sov,249.0
480291605021,commute_car_sov,134.0
480291609013,commute_car_sov,293.0
480291605022,commute_car_sov,321.0
480291605024,commute_car_sov,478.0
480291609011,commute_car_sov,232.0
480291609021,commute_car_sov,602.0
480291609023,commute_car_sov,403.0
480291613022,commute_car_sov,401.0
480291613032,commute_car_sov,738.0
480291613041,commute_car_sov,530.0
480291614001,commute_car_sov,1136.0
480291615031,commute_car_sov,935.0
480291615033,commute_car_sov,249.0
480291615041,commute_car_sov,409.0
480291618011,commute_car_sov,1357.0
480291618012,commute_car_sov,247.0
480291618022,commute_car_sov,950.0
480291619011,commute_car_sov,409.0
480291619022,commute_car_sov,983.0
480291619023,commute_car_sov,1059.0
480291620032,commute_car_sov,509.0
480291620033,commute_car_sov,341.0
480291620042,commute_car_sov,663.0
480291713011,commute_car_sov,280.0
480291713021,commute_car_sov,351.0
480291713022,commute_car_sov,272.0
480291716011,commute_car_sov,548.0
480291716013,commute_car_sov,369.0
480291716021,commute_car_sov,587.0
480291719022,commute_car_sov,1974.0
480291719023,commute_car_sov,2304.0
480291719131,commute_car_sov,1526.0
480291719132,commute_car_sov,508.0
480291719142,commute_car_sov,718.0
480291719143,commute_car_sov,811.0
480291719161,commute_car_sov,1495.0
480291719162,commute_car_sov,531.0
480291719171,commute_car_sov,1652.0
480291719172,commute_car_sov,1768.0
480291215053,commute_car_sov,811.0
480291216051,commute_car_sov,543.0
480291216052,commute_car_sov,207.0
480291216062,commute_car_sov,1100.0
480291216063,commute_car_sov,387.0
480291217011,commute_car_sov,543.0
480291217012,commute_car_sov,322.0
480291217014,commute_car_sov,510.0
480291217021,commute_car_sov,1466.0
480291217023,commute_car_sov,1034.0
480291218081,commute_car_sov,332.0
480291218091,commute_car_sov,434.0
480291218092,commute_car_sov,946.0
480291218101,commute_car_sov,1326.0
480291218102,commute_car_sov,628.0
480291218112,commute_car_sov,536.0
480291218121,commute_car_sov,1667.0
480291219032,commute_car_sov,1074.0
480291218123,commute_car_sov,416.0
480291218124,commute_car_sov,259.0
480291219031,commute_car_sov,1248.0
480291219042,commute_car_sov,1033.0
480291219051,commute_car_sov,920.0
480291219061,commute_car_sov,1278.0
480291219062,commute_car_sov,1119.0
480291219072,commute_car_sov,4438.0
480291219081,commute_car_sov,709.0
480291209024,commute_car_sov,804.0
480291211103,commute_car_sov,710.0
480291211183,commute_car_sov,732.0
480291211192,commute_car_sov,1701.0
480291211193,commute_car_sov,966.0
480291211202,commute_car_sov,1105.0
480291211211,commute_car_sov,804.0
480291211212,commute_car_sov,517.0
480291211221,commute_car_sov,764.0
480291211222,commute_car_sov,627.0
480291211223,commute_car_sov,1322.0
480291215014,commute_car_sov,706.0
480291713023,commute_car_sov,163.0
480291713024,commute_car_sov,247.0
480291714012,commute_car_sov,1203.0
480291714021,commute_car_sov,620.0
480291714023,commute_car_sov,1086.0
480291715011,commute_car_sov,423.0
480291715021,commute_car_sov,579.0
480291715022,commute_car_sov,258.0
480291715024,commute_car_sov,458.0
480291914121,commute_car_sov,907.0
480291914131,commute_car_sov,1138.0
480291914132,commute_car_sov,1559.0
480291915031,commute_car_sov,899.0
480291915032,commute_car_sov,702.0
480291915033,commute_car_sov,502.0
480291915041,commute_car_sov,452.0
480291915042,commute_car_sov,507.0
480291915051,commute_car_sov,415.0
480291915052,commute_car_sov,394.0
480291915061,commute_car_sov,938.0
480291915062,commute_car_sov,985.0
480291915063,commute_car_sov,753.0
480291917012,commute_car_sov,305.0
480291917021,commute_car_sov,1993.0
480291917023,commute_car_sov,565.0
480291917024,commute_car_sov,311.0
480291918061,commute_car_sov,460.0
480291918062,commute_car_sov,516.0
480291918071,commute_car_sov,1458.0
480291918072,commute_car_sov,1249.0
480291918082,commute_car_sov,754.0
480291918091,commute_car_sov,1904.0
480291918101,commute_car_sov,1204.0
480291918102,commute_car_sov,943.0
480291918121,commute_car_sov,1004.0
480291918122,commute_car_sov,510.0
480291918132,commute_car_sov,1019.0
480291821062,commute_car_sov,1518.0
480291905031,commute_car_sov,643.0
480291905033,commute_car_sov,643.0
480291905041,commute_car_sov,610.0
480291906031,commute_car_sov,514.0
480291906032,commute_car_sov,642.0
480291906042,commute_car_sov,445.0
480291906043,commute_car_sov,610.0
480291910052,commute_car_sov,423.0
480291910061,commute_car_sov,319.0
480291910063,commute_car_sov,630.0
480291801014,commute_car_sov,328.0
480291801015,commute_car_sov,207.0
480291801021,commute_car_sov,337.0
480291806044,commute_car_sov,284.0
480291801022,commute_car_sov,502.0
480291806041,commute_car_sov,834.0
480291806042,commute_car_sov,869.0
480291806045,commute_car_sov,312.0
480291810033,commute_car_sov,1836.0
480291813032,commute_car_sov,547.0
480291814032,commute_car_sov,1608.0
480291814033,commute_car_sov,783.0
480291814042,commute_car_sov,628.0
480291815032,commute_car_sov,1954.0
480291817112,commute_car_sov,875.0
480291817113,commute_car_sov,1398.0
480291817153,commute_car_sov,474.0
480291817162,commute_car_sov,583.0
480291817163,commute_car_sov,1409.0
480291817164,commute_car_sov,596.0
480291817183,commute_car_sov,845.0
480291817201,commute_car_sov,1686.0
480291817202,commute_car_sov,265.0
480291817211,commute_car_sov,953.0
480291817212,commute_car_sov,748.0
480291817231,commute_car_sov,863.0
480291817221,commute_car_sov,919.0
480291817222,commute_car_sov,676.0
480291817223,commute_car_sov,757.0
480291817232,commute_car_sov,493.0
480291817233,commute_car_sov,836.0
480291817241,commute_car_sov,1306.0
480291817242,commute_car_sov,1023.0
480291817251,commute_car_sov,944.0
480291817261,commute_car_sov,934.0
480291817262,commute_car_sov,1554.0
480291817271,commute_car_sov,1371.0
480291817272,commute_car_sov,325.0
480291817282,commute_car_sov,1721.0
480291817291,commute_car_sov,3878.0
480291817302,commute_car_sov,1121.0
480291817311,commute_car_sov,898.0
480291817313,commute_car_sov,997.0
480291817314,commute_car_sov,794.0
480291818131,commute_car_sov,1288.0
480291818133,commute_car_sov,971.0
480291818141,commute_car_sov,2105.0
480291818151,commute_car_sov,480.0
480291818152,commute_car_sov,992.0
480291818162,commute_car_sov,1425.0
480291818171,commute_car_sov,1084.0
480291818181,commute_car_sov,836.0
480291818182,commute_car_sov,697.0
480291818191,commute_car_sov,520.0
480291818192,commute_car_sov,2798.0
480291818202,commute_car_sov,2242.0
480291818211,commute_car_sov,428.0
480291818221,commute_car_sov,559.0
480291818222,commute_car_sov,689.0
480291818231,commute_car_sov,1517.0
480291818241,commute_car_sov,546.0
480291912012,commute_car_sov,772.0
480291910064,commute_car_sov,460.0
480291912011,commute_car_sov,525.0
480291912021,commute_car_sov,444.0
