block_group,gender,count_gender
480291912012,sex_age_tot_f,794.0
480291910064,sex_age_tot_f,627.0
480291912011,sex_age_tot_f,632.0
480291912021,sex_age_tot_f,738.0
480291912022,sex_age_tot_f,735.0
480291912023,sex_age_tot_f,388.0
480291912024,sex_age_tot_f,807.0
480291913031,sex_age_tot_f,875.0
480291913041,sex_age_tot_f,405.0
480291913042,sex_age_tot_f,742.0
480291914062,sex_age_tot_f,1287.0
480291914063,sex_age_tot_f,1124.0
480291914082,sex_age_tot_f,433.0
480291914101,sex_age_tot_f,622.0
480291914102,sex_age_tot_f,1058.0
480291914103,sex_age_tot_f,654.0
480291914111,sex_age_tot_f,1112.0
480291914112,sex_age_tot_f,1346.0
480291818242,sex_age_tot_f,1109.0
480291818251,sex_age_tot_f,809.0
480291818252,sex_age_tot_f,1521.0
480291818261,sex_age_tot_f,1015.0
480291818262,sex_age_tot_f,1631.0
480291818263,sex_age_tot_f,949.0
480291818264,sex_age_tot_f,873.0
480291819011,sex_age_tot_f,1505.0
480291819012,sex_age_tot_f,1204.0
480291819021,sex_age_tot_f,2988.0
480291819022,sex_age_tot_f,1281.0
480291820011,sex_age_tot_f,1247.0
480291820012,sex_age_tot_f,1718.0
480291820021,sex_age_tot_f,2768.0
480291820023,sex_age_tot_f,1562.0
480291820032,sex_age_tot_f,776.0
480291821012,sex_age_tot_f,1079.0
480291821022,sex_age_tot_f,1114.0
480291821023,sex_age_tot_f,2166.0
480291821061,sex_age_tot_f,1591.0
480291918142,sex_age_tot_f,1185.0
480291918151,sex_age_tot_f,1623.0
480291918161,sex_age_tot_f,1025.0
480291918162,sex_age_tot_f,572.0
480291918172,sex_age_tot_f,2075.0
480291919001,sex_age_tot_f,531.0
480291919003,sex_age_tot_f,431.0
480291919004,sex_age_tot_f,442.0
480291920001,sex_age_tot_f,1272.0
480291920002,sex_age_tot_f,373.0
480291920004,sex_age_tot_f,240.0
480291920005,sex_age_tot_f,123.0
480291921002,sex_age_tot_f,552.0
480291922001,sex_age_tot_f,579.0
480291923001,sex_age_tot_f,452.0
480291923002,sex_age_tot_f,1143.0
480291923003,sex_age_tot_f,573.0
480291923004,sex_age_tot_f,515.0
480299800011,sex_age_tot_f,0.0
480299800021,sex_age_tot_f,0.0
480299800031,sex_age_tot_f,375.0
480299800041,sex_age_tot_f,0.0
480299800051,sex_age_tot_f,0.0
480299801001,sex_age_tot_f,192.0
480291805033,sex_age_tot_f,1291.0
480291704011,sex_age_tot_f,590.0
480291914081,sex_age_tot_f,917.0
480291914091,sex_age_tot_f,2197.0
480291412006,sex_age_tot_f,646.0
480291412003,sex_age_tot_f,561.0
480291501002,sex_age_tot_f,1025.0
480291407002,sex_age_tot_f,511.0
480291413002,sex_age_tot_f,1479.0
480291414021,sex_age_tot_f,1640.0
480291806022,sex_age_tot_f,1360.0
480291101003,sex_age_tot_f,445.0
480291211121,sex_age_tot_f,1207.0
480291519002,sex_age_tot_f,2615.0
480291409001,sex_age_tot_f,513.0
480291505011,sex_age_tot_f,457.0
480291505013,sex_age_tot_f,551.0
480291110001,sex_age_tot_f,481.0
480291204002,sex_age_tot_f,391.0
480291204006,sex_age_tot_f,476.0
480291204004,sex_age_tot_f,526.0
480291710005,sex_age_tot_f,326.0
480291710003,sex_age_tot_f,958.0
480291717005,sex_age_tot_f,533.0
480291213004,sex_age_tot_f,830.0
480291215012,sex_age_tot_f,1296.0
480291215073,sex_age_tot_f,458.0
480291312001,sex_age_tot_f,1003.0
480291404003,sex_age_tot_f,649.0
480291101001,sex_age_tot_f,281.0
480291209023,sex_age_tot_f,937.0
480291214032,sex_age_tot_f,817.0
480291216041,sex_age_tot_f,2041.0
480291216044,sex_age_tot_f,1165.0
480291207023,sex_age_tot_f,695.0
480291213002,sex_age_tot_f,659.0
480291703001,sex_age_tot_f,1011.0
480291704022,sex_age_tot_f,543.0
480291704023,sex_age_tot_f,475.0
480291706002,sex_age_tot_f,683.0
480291707001,sex_age_tot_f,717.0
480291212041,sex_age_tot_f,962.0
480291212045,sex_age_tot_f,839.0
480291416001,sex_age_tot_f,1295.0
480291215051,sex_age_tot_f,1433.0
480291403001,sex_age_tot_f,554.0
480291701013,sex_age_tot_f,734.0
480291718021,sex_age_tot_f,458.0
480291718024,sex_age_tot_f,838.0
480291507005,sex_age_tot_f,613.0
480291507002,sex_age_tot_f,1010.0
480291507004,sex_age_tot_f,610.0
480291601002,sex_age_tot_f,1063.0
480291813021,sex_age_tot_f,1037.0
480291815063,sex_age_tot_f,1279.0
480291809024,sex_age_tot_f,941.0
480291810032,sex_age_tot_f,642.0
480291810053,sex_age_tot_f,587.0
480291817152,sex_age_tot_f,805.0
480291203001,sex_age_tot_f,873.0
480291205011,sex_age_tot_f,223.0
480291205016,sex_age_tot_f,695.0
480291205017,sex_age_tot_f,665.0
480291211151,sex_age_tot_f,683.0
480291211173,sex_age_tot_f,884.0
480291815031,sex_age_tot_f,1483.0
480291215082,sex_age_tot_f,1038.0
480291914054,sex_age_tot_f,650.0
480291709002,sex_age_tot_f,1025.0
480291615012,sex_age_tot_f,455.0
480291615014,sex_age_tot_f,699.0
480291701023,sex_age_tot_f,616.0
480291711002,sex_age_tot_f,962.0
480291807024,sex_age_tot_f,529.0
480291807021,sex_age_tot_f,1071.0
480291809013,sex_age_tot_f,524.0
480291108003,sex_age_tot_f,296.0
480291211163,sex_age_tot_f,671.0
480291212034,sex_age_tot_f,683.0
480291212033,sex_age_tot_f,448.0
480291817181,sex_age_tot_f,1217.0
480291902005,sex_age_tot_f,449.0
480291902002,sex_age_tot_f,278.0
480291802024,sex_age_tot_f,473.0
480291802022,sex_age_tot_f,944.0
480291805014,sex_age_tot_f,511.0
480291808003,sex_age_tot_f,244.0
480291708001,sex_age_tot_f,332.0
480291106001,sex_age_tot_f,345.0
480291510002,sex_age_tot_f,555.0
480291510003,sex_age_tot_f,616.0
480291607021,sex_age_tot_f,552.0
480291607022,sex_age_tot_f,1241.0
480291215083,sex_age_tot_f,580.0
480291216011,sex_age_tot_f,689.0
480291218022,sex_age_tot_f,1176.0
480291303004,sex_age_tot_f,667.0
480291303003,sex_age_tot_f,265.0
480291909014,sex_age_tot_f,367.0
480291809011,sex_age_tot_f,524.0
480291815043,sex_age_tot_f,222.0
480291816011,sex_age_tot_f,461.0
480291818093,sex_age_tot_f,740.0
480291821011,sex_age_tot_f,2129.0
480291906012,sex_age_tot_f,850.0
480291910042,sex_age_tot_f,1145.0
480291212052,sex_age_tot_f,533.0
480291212064,sex_age_tot_f,444.0
480291212066,sex_age_tot_f,992.0
480291602001,sex_age_tot_f,543.0
480291817131,sex_age_tot_f,1005.0
480291815052,sex_age_tot_f,668.0
480291817041,sex_age_tot_f,910.0
480291817043,sex_age_tot_f,1079.0
480291907001,sex_age_tot_f,426.0
480291812003,sex_age_tot_f,492.0
480291511006,sex_age_tot_f,174.0
480291514003,sex_age_tot_f,714.0
480291909022,sex_age_tot_f,799.0
480291810011,sex_age_tot_f,1023.0
480291821031,sex_age_tot_f,1650.0
480291901001,sex_age_tot_f,327.0
480291817033,sex_age_tot_f,1419.0
480291803004,sex_age_tot_f,630.0
480291313003,sex_age_tot_f,1154.0
480291313002,sex_age_tot_f,947.0
480291103001,sex_age_tot_f,862.0
480291206007,sex_age_tot_f,330.0
480291206004,sex_age_tot_f,558.0
480291206001,sex_age_tot_f,451.0
480291517005,sex_age_tot_f,629.0
480291517004,sex_age_tot_f,396.0
480291719031,sex_age_tot_f,863.0
480291717002,sex_age_tot_f,619.0
480291719033,sex_age_tot_f,809.0
480291509004,sex_age_tot_f,373.0
480291509003,sex_age_tot_f,1064.0
480291705001,sex_age_tot_f,863.0
480291805041,sex_age_tot_f,825.0
480291205022,sex_age_tot_f,344.0
480291205021,sex_age_tot_f,851.0
480291207014,sex_age_tot_f,554.0
480291302001,sex_age_tot_f,552.0
480291410001,sex_age_tot_f,256.0
480291516005,sex_age_tot_f,418.0
480291516003,sex_age_tot_f,1279.0
480291817053,sex_age_tot_f,1201.0
480291606002,sex_age_tot_f,733.0
480291419001,sex_age_tot_f,1005.0
480291515001,sex_age_tot_f,351.0
480291603001,sex_age_tot_f,360.0
480291603004,sex_age_tot_f,577.0
480291613021,sex_age_tot_f,1929.0
480291804002,sex_age_tot_f,1189.0
480291807011,sex_age_tot_f,632.0
480291811001,sex_age_tot_f,935.0
480291211082,sex_age_tot_f,878.0
480291203004,sex_age_tot_f,609.0
480291203006,sex_age_tot_f,526.0
480291506002,sex_age_tot_f,610.0
480291506001,sex_age_tot_f,724.0
480291511002,sex_age_tot_f,570.0
480291105001,sex_age_tot_f,1431.0
480291210002,sex_age_tot_f,335.0
480291210001,sex_age_tot_f,326.0
480291211101,sex_age_tot_f,1030.0
480291215063,sex_age_tot_f,803.0
480291315033,sex_age_tot_f,680.0
480291315043,sex_age_tot_f,1392.0
480291315061,sex_age_tot_f,583.0
480291315072,sex_age_tot_f,652.0
480291316062,sex_age_tot_f,1782.0
480291316091,sex_age_tot_f,1494.0
480291316101,sex_age_tot_f,1288.0
480291316121,sex_age_tot_f,1043.0
480291316141,sex_age_tot_f,2221.0
480291316152,sex_age_tot_f,817.0
480291318011,sex_age_tot_f,732.0
480291318022,sex_age_tot_f,297.0
480291411012,sex_age_tot_f,811.0
480291522022,sex_age_tot_f,878.0
480291411022,sex_age_tot_f,142.0
480291414031,sex_age_tot_f,985.0
480291414042,sex_age_tot_f,927.0
480291605013,sex_age_tot_f,455.0
480291605023,sex_age_tot_f,514.0
480291609012,sex_age_tot_f,474.0
480291609022,sex_age_tot_f,862.0
480291613031,sex_age_tot_f,1133.0
480291613042,sex_age_tot_f,1340.0
480291615032,sex_age_tot_f,756.0
480291615042,sex_age_tot_f,1407.0
480291618021,sex_age_tot_f,3112.0
480291619021,sex_age_tot_f,576.0
480291620031,sex_age_tot_f,1168.0
480291620041,sex_age_tot_f,585.0
480291713012,sex_age_tot_f,997.0
480291716012,sex_age_tot_f,554.0
480291716022,sex_age_tot_f,434.0
480291719122,sex_age_tot_f,1181.0
480291719141,sex_age_tot_f,811.0
480291719151,sex_age_tot_f,1150.0
480291719163,sex_age_tot_f,1900.0
480291719181,sex_age_tot_f,592.0
480291215044,sex_age_tot_f,1684.0
480291215064,sex_age_tot_f,509.0
480291216061,sex_age_tot_f,308.0
480291216064,sex_age_tot_f,305.0
480291217013,sex_age_tot_f,302.0
480291217022,sex_age_tot_f,598.0
480291218082,sex_age_tot_f,1423.0
480291218093,sex_age_tot_f,802.0
480291218111,sex_age_tot_f,2079.0
480291218122,sex_age_tot_f,709.0
480291218131,sex_age_tot_f,892.0
480291219041,sex_age_tot_f,532.0
480291219052,sex_age_tot_f,2122.0
480291219071,sex_age_tot_f,791.0
480291211085,sex_age_tot_f,1033.0
480291211191,sex_age_tot_f,333.0
480291211201,sex_age_tot_f,1500.0
480291207013,sex_age_tot_f,776.0
480291215043,sex_age_tot_f,979.0
480291503002,sex_age_tot_f,873.0
480291418003,sex_age_tot_f,1194.0
480291508001,sex_age_tot_f,791.0
480291712001,sex_age_tot_f,604.0
480291712002,sex_age_tot_f,705.0
480291512004,sex_age_tot_f,448.0
480291904002,sex_age_tot_f,1457.0
480291817121,sex_age_tot_f,1267.0
480291816024,sex_age_tot_f,1112.0
480291816022,sex_age_tot_f,806.0
480291314022,sex_age_tot_f,1069.0
480291719183,sex_age_tot_f,1400.0
480291719201,sex_age_tot_f,1628.0
480291719212,sex_age_tot_f,654.0
480291719231,sex_age_tot_f,626.0
480291719234,sex_age_tot_f,2731.0
480291719251,sex_age_tot_f,726.0
480291719253,sex_age_tot_f,1564.0
480291720023,sex_age_tot_f,2568.0
480291720041,sex_age_tot_f,2242.0
480291720061,sex_age_tot_f,2231.0
480291720071,sex_age_tot_f,2540.0
480291801011,sex_age_tot_f,581.0
480291714011,sex_age_tot_f,919.0
480291714022,sex_age_tot_f,618.0
480291715012,sex_age_tot_f,535.0
480291715023,sex_age_tot_f,835.0
480291917011,sex_age_tot_f,398.0
480291917022,sex_age_tot_f,713.0
480291918043,sex_age_tot_f,1225.0
480291918111,sex_age_tot_f,2255.0
480291918063,sex_age_tot_f,3080.0
480291918081,sex_age_tot_f,1650.0
480291918092,sex_age_tot_f,1320.0
480291918131,sex_age_tot_f,2466.0
480291817252,sex_age_tot_f,1293.0
480291817263,sex_age_tot_f,2176.0
480291817281,sex_age_tot_f,4024.0
480291817301,sex_age_tot_f,635.0
480291817312,sex_age_tot_f,1125.0
480291818112,sex_age_tot_f,401.0
480291818132,sex_age_tot_f,1031.0
480291818142,sex_age_tot_f,1577.0
480291818161,sex_age_tot_f,567.0
480291818172,sex_age_tot_f,889.0
480291818183,sex_age_tot_f,766.0
480291818201,sex_age_tot_f,1557.0
480291818212,sex_age_tot_f,1457.0
480291818223,sex_age_tot_f,1065.0
480291905032,sex_age_tot_f,585.0
480291905042,sex_age_tot_f,677.0
480291906041,sex_age_tot_f,797.0
480291910051,sex_age_tot_f,638.0
480291910062,sex_age_tot_f,501.0
480291801013,sex_age_tot_f,432.0
480291801016,sex_age_tot_f,292.0
480291806031,sex_age_tot_f,1219.0
480291806043,sex_age_tot_f,523.0
480291807026,sex_age_tot_f,757.0
480291814031,sex_age_tot_f,1190.0
480291814041,sex_age_tot_f,1887.0
480291815044,sex_age_tot_f,713.0
480291817154,sex_age_tot_f,1292.0
480291820022,sex_age_tot_f,322.0
480291820031,sex_age_tot_f,1847.0
480291821013,sex_age_tot_f,1258.0
480291821051,sex_age_tot_f,1357.0
480291910065,sex_age_tot_f,544.0
480291912013,sex_age_tot_f,129.0
480291918141,sex_age_tot_f,1343.0
480291918152,sex_age_tot_f,1108.0
480291918171,sex_age_tot_f,4541.0
480291919002,sex_age_tot_f,584.0
480291919005,sex_age_tot_f,669.0
480291920003,sex_age_tot_f,508.0
480291921001,sex_age_tot_f,562.0
480291922002,sex_age_tot_f,539.0
480291805031,sex_age_tot_m,417.0
480291805032,sex_age_tot_m,806.0
480291704013,sex_age_tot_m,663.0
480291704012,sex_age_tot_m,384.0
480291914061,sex_age_tot_m,1229.0
480291914092,sex_age_tot_m,1565.0
480291212042,sex_age_tot_m,860.0
480291215081,sex_age_tot_m,743.0
480291914051,sex_age_tot_m,1451.0
480291914052,sex_age_tot_m,1031.0
480291914053,sex_age_tot_m,771.0
480291914055,sex_age_tot_m,414.0
480291709001,sex_age_tot_m,633.0
480291709003,sex_age_tot_m,233.0
480291610002,sex_age_tot_m,950.0
480291610001,sex_age_tot_m,979.0
480291615015,sex_age_tot_m,1005.0
480291615011,sex_age_tot_m,1541.0
480291615013,sex_age_tot_m,659.0
480291711001,sex_age_tot_m,1050.0
480291620011,sex_age_tot_m,1081.0
480291701022,sex_age_tot_m,538.0
480291701021,sex_age_tot_m,346.0
480291807022,sex_age_tot_m,598.0
480291807023,sex_age_tot_m,222.0
480291807025,sex_age_tot_m,294.0
480291809012,sex_age_tot_m,588.0
480291809015,sex_age_tot_m,367.0
480291106003,sex_age_tot_m,2757.0
480291108002,sex_age_tot_m,308.0
480291108001,sex_age_tot_m,410.0
480291208004,sex_age_tot_m,467.0
480291208006,sex_age_tot_m,396.0
480291208001,sex_age_tot_m,450.0
480291208002,sex_age_tot_m,538.0
480291208005,sex_age_tot_m,313.0
480291208007,sex_age_tot_m,445.0
480291208003,sex_age_tot_m,627.0
480291211113,sex_age_tot_m,795.0
480291211111,sex_age_tot_m,499.0
480291211112,sex_age_tot_m,1085.0
480291211114,sex_age_tot_m,1201.0
480291211161,sex_age_tot_m,1046.0
480291211164,sex_age_tot_m,701.0
480291211162,sex_age_tot_m,210.0
480291211181,sex_age_tot_m,871.0
480291211182,sex_age_tot_m,1180.0
480291212031,sex_age_tot_m,349.0
480291212032,sex_age_tot_m,792.0
480291212051,sex_age_tot_m,1530.0
480291817182,sex_age_tot_m,997.0
480291818111,sex_age_tot_m,1710.0
480291902003,sex_age_tot_m,317.0
480291902004,sex_age_tot_m,470.0
480291902001,sex_age_tot_m,280.0
480291802021,sex_age_tot_m,490.0
480291802023,sex_age_tot_m,842.0
480291805013,sex_age_tot_m,577.0
480291805012,sex_age_tot_m,256.0
480291805011,sex_age_tot_m,1004.0
480291808002,sex_age_tot_m,694.0
480291808001,sex_age_tot_m,380.0
480291708002,sex_age_tot_m,365.0
480291106002,sex_age_tot_m,603.0
480291504001,sex_age_tot_m,190.0
480291504002,sex_age_tot_m,589.0
480291510001,sex_age_tot_m,714.0
480291521002,sex_age_tot_m,590.0
480291521001,sex_age_tot_m,555.0
480291607024,sex_age_tot_m,425.0
480291607023,sex_age_tot_m,546.0
480291616002,sex_age_tot_m,1379.0
480291616001,sex_age_tot_m,930.0
480291216012,sex_age_tot_m,633.0
480291216013,sex_age_tot_m,932.0
480291216014,sex_age_tot_m,527.0
480291218021,sex_age_tot_m,987.0
480291218023,sex_age_tot_m,1497.0
480291303002,sex_age_tot_m,434.0
480291303001,sex_age_tot_m,296.0
480291307002,sex_age_tot_m,428.0
480291307001,sex_age_tot_m,740.0
480291702004,sex_age_tot_m,472.0
480291702006,sex_age_tot_m,605.0
480291702002,sex_age_tot_m,334.0
480291702005,sex_age_tot_m,449.0
480291702001,sex_age_tot_m,443.0
480291316011,sex_age_tot_m,428.0
480291317001,sex_age_tot_m,645.0
480291412004,sex_age_tot_m,285.0
480291412001,sex_age_tot_m,956.0
480291412005,sex_age_tot_m,531.0
480291412002,sex_age_tot_m,710.0
480291501003,sex_age_tot_m,576.0
480291309002,sex_age_tot_m,585.0
480291309003,sex_age_tot_m,487.0
480291310003,sex_age_tot_m,367.0
480291310004,sex_age_tot_m,365.0
480291310001,sex_age_tot_m,1332.0
480291310002,sex_age_tot_m,304.0
480291405003,sex_age_tot_m,628.0
480291405002,sex_age_tot_m,640.0
480291405001,sex_age_tot_m,322.0
480291405004,sex_age_tot_m,297.0
480291406002,sex_age_tot_m,384.0
480291406001,sex_age_tot_m,963.0
480291407003,sex_age_tot_m,426.0
480291407001,sex_age_tot_m,518.0
480291407004,sex_age_tot_m,311.0
480291407005,sex_age_tot_m,662.0
480291413001,sex_age_tot_m,382.0
480291413003,sex_age_tot_m,1607.0
480291702003,sex_age_tot_m,532.0
480291806023,sex_age_tot_m,376.0
480291806021,sex_age_tot_m,324.0
480291911021,sex_age_tot_m,277.0
480291911022,sex_age_tot_m,380.0
480291911023,sex_age_tot_m,485.0
480291209012,sex_age_tot_m,913.0
480291209011,sex_age_tot_m,492.0
480291211122,sex_age_tot_m,649.0
480291519001,sex_age_tot_m,923.0
480291409002,sex_age_tot_m,514.0
480291417001,sex_age_tot_m,1238.0
480291417002,sex_age_tot_m,1587.0
480291505012,sex_age_tot_m,685.0
480291505014,sex_age_tot_m,585.0
480291604002,sex_age_tot_m,1033.0
480291604004,sex_age_tot_m,365.0
480291604001,sex_age_tot_m,484.0
480291604003,sex_age_tot_m,477.0
480291611005,sex_age_tot_m,1031.0
480291611006,sex_age_tot_m,208.0
480291611001,sex_age_tot_m,1612.0
480291611004,sex_age_tot_m,832.0
480291611003,sex_age_tot_m,626.0
480291611002,sex_age_tot_m,364.0
480291813012,sex_age_tot_m,838.0
480291813011,sex_age_tot_m,1456.0
480291814021,sex_age_tot_m,548.0
480291814022,sex_age_tot_m,794.0
480291109001,sex_age_tot_m,959.0
480291110003,sex_age_tot_m,571.0
480291110002,sex_age_tot_m,364.0
480291204001,sex_age_tot_m,639.0
480291204005,sex_age_tot_m,545.0
480291710004,sex_age_tot_m,1001.0
480291204003,sex_age_tot_m,604.0
480291207021,sex_age_tot_m,1200.0
480291704014,sex_age_tot_m,347.0
480291710001,sex_age_tot_m,451.0
480291710002,sex_age_tot_m,538.0
480291717001,sex_age_tot_m,988.0
480291717003,sex_age_tot_m,469.0
480291215013,sex_age_tot_m,1422.0
480291215011,sex_age_tot_m,945.0
480291215074,sex_age_tot_m,604.0
480291215071,sex_age_tot_m,442.0
480291215072,sex_age_tot_m,599.0
480291312002,sex_age_tot_m,686.0
480291401002,sex_age_tot_m,328.0
480291401001,sex_age_tot_m,396.0
480291404004,sex_age_tot_m,247.0
480291101002,sex_age_tot_m,360.0
480291209022,sex_age_tot_m,722.0
480291209021,sex_age_tot_m,1194.0
480291214033,sex_age_tot_m,1042.0
480291214031,sex_age_tot_m,1024.0
480291216042,sex_age_tot_m,570.0
480291216043,sex_age_tot_m,434.0
480291306004,sex_age_tot_m,619.0
480291207022,sex_age_tot_m,274.0
480291213003,sex_age_tot_m,323.0
480291213001,sex_age_tot_m,1548.0
480291703004,sex_age_tot_m,328.0
480291703002,sex_age_tot_m,136.0
480291703006,sex_age_tot_m,547.0
480291703005,sex_age_tot_m,1066.0
480291703003,sex_age_tot_m,581.0
480291704024,sex_age_tot_m,301.0
480291704021,sex_age_tot_m,1074.0
480291706001,sex_age_tot_m,624.0
480291706004,sex_age_tot_m,448.0
480291706003,sex_age_tot_m,662.0
480291707003,sex_age_tot_m,1169.0
480291707002,sex_age_tot_m,567.0
480291212044,sex_age_tot_m,638.0
480291212043,sex_age_tot_m,439.0
480291404001,sex_age_tot_m,440.0
480291404002,sex_age_tot_m,562.0
480291504003,sex_age_tot_m,1275.0
480291215052,sex_age_tot_m,361.0
480291403002,sex_age_tot_m,584.0
480291403003,sex_age_tot_m,576.0
480291520001,sex_age_tot_m,1657.0
480291701011,sex_age_tot_m,425.0
480291701012,sex_age_tot_m,808.0
480291718022,sex_age_tot_m,657.0
480291718025,sex_age_tot_m,451.0
480291718023,sex_age_tot_m,748.0
480291408004,sex_age_tot_m,394.0
480291408001,sex_age_tot_m,643.0
480291408005,sex_age_tot_m,832.0
480291408003,sex_age_tot_m,171.0
480291408002,sex_age_tot_m,709.0
480291505023,sex_age_tot_m,565.0
480291505022,sex_age_tot_m,655.0
480291505021,sex_age_tot_m,596.0
480291507006,sex_age_tot_m,144.0
480291507001,sex_age_tot_m,483.0
480291507003,sex_age_tot_m,880.0
480291601004,sex_age_tot_m,1323.0
480291601003,sex_age_tot_m,762.0
480291601001,sex_age_tot_m,727.0
480291813023,sex_age_tot_m,921.0
480291809021,sex_age_tot_m,583.0
480291809023,sex_age_tot_m,694.0
480291809022,sex_age_tot_m,421.0
480291809025,sex_age_tot_m,763.0
480291810031,sex_age_tot_m,999.0
480291810051,sex_age_tot_m,1078.0
480291810052,sex_age_tot_m,263.0
480291815061,sex_age_tot_m,260.0
480291815062,sex_age_tot_m,725.0
480291817151,sex_age_tot_m,613.0
480291203002,sex_age_tot_m,241.0
480291203003,sex_age_tot_m,603.0
480291203005,sex_age_tot_m,574.0
480291205013,sex_age_tot_m,648.0
480291205015,sex_age_tot_m,658.0
480291205012,sex_age_tot_m,774.0
480291205014,sex_age_tot_m,896.0
480291211152,sex_age_tot_m,1209.0
480291211153,sex_age_tot_m,744.0
480291211172,sex_age_tot_m,618.0
480291211171,sex_age_tot_m,954.0
480291720021,sex_age_tot_m,2783.0
480291817031,sex_age_tot_m,1675.0
480291817032,sex_age_tot_m,851.0
480291803003,sex_age_tot_m,876.0
480291803001,sex_age_tot_m,552.0
480291803002,sex_age_tot_m,702.0
480291817161,sex_age_tot_m,1924.0
480291910034,sex_age_tot_m,447.0
480291910035,sex_age_tot_m,375.0
480291910033,sex_age_tot_m,624.0
480291910031,sex_age_tot_m,748.0
480291910032,sex_age_tot_m,2266.0
480291214041,sex_age_tot_m,1016.0
480291214042,sex_age_tot_m,705.0
480291214043,sex_age_tot_m,842.0
480291313001,sex_age_tot_m,862.0
480291313004,sex_age_tot_m,228.0
480291316061,sex_age_tot_m,1469.0
480291103003,sex_age_tot_m,201.0
480291103002,sex_age_tot_m,595.0
480291201001,sex_age_tot_m,2784.0
480291206002,sex_age_tot_m,505.0
480291206003,sex_age_tot_m,360.0
480291206006,sex_age_tot_m,207.0
480291206005,sex_age_tot_m,619.0
480291517003,sex_age_tot_m,511.0
480291517002,sex_age_tot_m,746.0
480291517001,sex_age_tot_m,1006.0
480291607013,sex_age_tot_m,521.0
480291306001,sex_age_tot_m,509.0
480291306003,sex_age_tot_m,595.0
480291306002,sex_age_tot_m,355.0
480291402003,sex_age_tot_m,469.0
480291402002,sex_age_tot_m,352.0
480291402001,sex_age_tot_m,280.0
480291402004,sex_age_tot_m,461.0
480291309001,sex_age_tot_m,1021.0
480291717004,sex_age_tot_m,1051.0
480291719035,sex_age_tot_m,844.0
480291717006,sex_age_tot_m,669.0
480291719032,sex_age_tot_m,501.0
480291719034,sex_age_tot_m,375.0
480291509002,sex_age_tot_m,294.0
480291509001,sex_age_tot_m,663.0
480291509005,sex_age_tot_m,962.0
480291705003,sex_age_tot_m,422.0
480291705004,sex_age_tot_m,622.0
480291705002,sex_age_tot_m,642.0
480291805042,sex_age_tot_m,1465.0
480291205025,sex_age_tot_m,501.0
480291205023,sex_age_tot_m,205.0
480291205026,sex_age_tot_m,498.0
480291205024,sex_age_tot_m,479.0
480291207012,sex_age_tot_m,521.0
480291207011,sex_age_tot_m,396.0
480291302002,sex_age_tot_m,310.0
480291410003,sex_age_tot_m,776.0
480291410002,sex_age_tot_m,678.0
480291516001,sex_age_tot_m,1410.0
480291516004,sex_age_tot_m,702.0
480291516002,sex_age_tot_m,513.0
480291817051,sex_age_tot_m,758.0
480291817052,sex_age_tot_m,825.0
480291512002,sex_age_tot_m,1394.0
480291606001,sex_age_tot_m,694.0
480291606003,sex_age_tot_m,1011.0
480291419003,sex_age_tot_m,694.0
480291419002,sex_age_tot_m,835.0
480291515003,sex_age_tot_m,631.0
480291515002,sex_age_tot_m,535.0
480291603003,sex_age_tot_m,281.0
480291603002,sex_age_tot_m,462.0
480291603005,sex_age_tot_m,790.0
480291612001,sex_age_tot_m,380.0
480291612002,sex_age_tot_m,1016.0
480291804003,sex_age_tot_m,397.0
480291804001,sex_age_tot_m,1013.0
480291807012,sex_age_tot_m,1277.0
480291811004,sex_age_tot_m,565.0
480291811002,sex_age_tot_m,435.0
480291811003,sex_age_tot_m,1209.0
480291909015,sex_age_tot_m,783.0
480291909013,sex_age_tot_m,136.0
480291809014,sex_age_tot_m,728.0
480291813031,sex_age_tot_m,1018.0
480291815041,sex_age_tot_m,793.0
480291815042,sex_age_tot_m,1306.0
480291816012,sex_age_tot_m,1173.0
480291906011,sex_age_tot_m,868.0
480291818091,sex_age_tot_m,759.0
480291818092,sex_age_tot_m,1167.0
480291818094,sex_age_tot_m,579.0
480291906013,sex_age_tot_m,549.0
480291910041,sex_age_tot_m,679.0
480291910043,sex_age_tot_m,465.0
480291813022,sex_age_tot_m,1231.0
480291212063,sex_age_tot_m,357.0
480291212061,sex_age_tot_m,809.0
480291212065,sex_age_tot_m,1107.0
480291212062,sex_age_tot_m,583.0
480291214022,sex_age_tot_m,632.0
480291214021,sex_age_tot_m,3152.0
480291218031,sex_age_tot_m,822.0
480291218032,sex_age_tot_m,334.0
480291218033,sex_age_tot_m,972.0
480291218041,sex_age_tot_m,1124.0
480291218042,sex_age_tot_m,1483.0
480291218043,sex_age_tot_m,938.0
480291308001,sex_age_tot_m,1365.0
480291308004,sex_age_tot_m,811.0
480291308002,sex_age_tot_m,337.0
480291308003,sex_age_tot_m,240.0
480291311003,sex_age_tot_m,469.0
480291311002,sex_age_tot_m,456.0
480291602002,sex_age_tot_m,398.0
480291817134,sex_age_tot_m,932.0
480291817132,sex_age_tot_m,968.0
480291817133,sex_age_tot_m,1002.0
480291815054,sex_age_tot_m,617.0
480291815053,sex_age_tot_m,564.0
480291815051,sex_age_tot_m,378.0
480291817042,sex_age_tot_m,648.0
480291817044,sex_age_tot_m,373.0
480291817111,sex_age_tot_m,1587.0
480291907002,sex_age_tot_m,470.0
480291907003,sex_age_tot_m,724.0
480291607011,sex_age_tot_m,715.0
